Authors,Title,Year,Link,Abstract,Author Keywords,Index Keywords
"Wempe J.","Industry and chain responsibilities and integrative social contracts theory",2009,"http://www.scopus.com/inward/record.url?eid=2-s2.0-76049100430&partnerID=40&md5=bfadcafcb9cec1303005084b475f3f5a","This article shows that business ethics is not capable of explaining the responsibility of limited organised collectives such as chains, sectors and industries. The responsibility of the pharmaceutical industry to make AIDS blockers available for patients in Africa is an example of such a sector responsibility. By using system theory, it is possible to understand responsibility at the level of a social system. The Integrative Social Contracts Theory has been extended to determine this system's responsibility. © Springer 2009.","Hypernorms; Integrative social contracts theory; Moral free space; Social contract; Stakeholder theory",
"Pies I., Beckmann M., Hielscher S.","Value creation, management competencies, and global corporate citizenship: An ordonomic approach to business ethics in the age of globalization",2010,"http://www.scopus.com/inward/record.url?eid=2-s2.0-77954175868&partnerID=40&md5=ceb6cb3bcb8ae84cc6e2a0172c81d9d4","This article develops an ""ordonomic"" approach to business ethics in the age of globalization. Through the use of a three-tiered conceptual framework that distinguishes between the basic game of antagonistic social cooperation, the meta game of rule-setting, and the meta-meta game of rule-finding discourse, we address three questions, the answers to which we believe are crucial to fostering effective business leadership and corporate social responsibility. First, the purpose of business in society is value creation. Companies have a social mandate to organize mutually advantageous cooperation. Second, business ethics should teach the management competencies necessary to fulfill business's societal mandate. These competencies are optimization competence in the basic game of value creation, governance competence in the meta game of (political) rule setting, and the three discourse-related skills of orientation competence, reception competence, and communication competence necessary for engaging in the meta-meta game. Third, companies can help solve global problems through global corporate citizenship if they participate as political and moral actors in rule-setting processes and rule-finding discourse aimed at laying the foundation for value creation on a global scale. © 2009 Springer Science+Business Media B.V.","Business ethics; Corporate citizenship; Corporate social responsibility; Management education; New governance; Ordonomics; Social dilemmas; Social entrepreneurship; Stakeholder theory",
"Werhane P.H.","Principles and practices for corporate responsibility",2010,"http://www.scopus.com/inward/record.url?eid=2-s2.0-78149269897&partnerID=40&md5=fe1250f67674b0ddc0334c45c523b044","The first issue of Business Ethics Quarterly was launched in 1991. At that time there were few general principles that could serve as guidelines for global business. However, since 1991 a plethora of such principles have been developed to serve as guidelines and evaluative mechanisms for global corporate responsibilities. But operationalizing these principles in practice has been a challenge for most transnational corporations and even for smaller, more local enterprises. This is because, in some cases, the principles ask too much of companies. In other cases, the principles are ambiguous. And in still other cases, the principles, written by and large from a Western, rights-based perspective, cannot be operationalized in some cultural or religious settings. In this paper I will outline a series of dilemmas multinational enterprises face in the global market place, even when they sincerely sign on to one or another set of principles. These problems are not insurmountable, but in the imperfect world of commerce, require that our expectations of corporate responsibilities be satisficing rather than absolutist. ©2010 Business Ethics Quarterly.",,
"Veleva V.R.","Managing corporate citizenship: A new tool for companies",2010,"http://www.scopus.com/inward/record.url?eid=2-s2.0-76149129401&partnerID=40&md5=ab1052dbdf2d7fd451710b225cb7ea74","In today's global economic downturn, identifying a company's strengths and weaknesses for better aligning resources and strategies, is becoming more important than ever. Organizations that look at corporate citizenship as a critical part of business for providing new market opportunities, reducing risk, or improving reputation, are making greater efforts to assess their strengths and weaknesses to better prioritize resources and actions. Having the appropriate tools with which to do so is vital. This paper discusses the challenges of corporate citizenship management and outlines key findings and lessons learned from piloting a new assessment tool for companies. It presents two examples of how companies have used the tool to advance their corporate citizenship efforts. Finally, it summarizes key findings about 'gaps' and 'strengths' in corporate citizenship management today and provides recommendations for further research. © 2009 John Wiley & Sons, Ltd and ERP Environment.","Assessment; Corporate citizenship; Corporate citizenship management; Corporate social responsibility; Measurement; Strategy; Tools",
"Manga J., Mirvis P.","Integrating corporate citizenship: Leading from the middle",2010,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84863485923&partnerID=40&md5=692562ed5326b7003cfabdb626b0ab88","In scaling a wall of rock, a climber must find and make effective use of the meager or substantial handholds on the wall. Some handholds that seem promising may ultimately lead a climber to a dead end, while others allow a person to reach the desired destination. Different climbers, presented with the same rock face, may choose a different set of handholds and, therefore, follow a slightly different path. Using this rock-climbing metaphor, Laurie Regelbrugge, then a manager of corporate responsibility at the oil and gas operator Unocal, described how she found ‘handholds’ to establish traction and create opportunities to align and integrate citizenship throughout her company. This is an account of how she and other middle managers led change in their companies, not from the typical planned, top-down model but rather through what some term an ‘emergent-pragmatic’ or catalytic approach. Here we first look at the problems these practitioners faced, some of the tactics employed and their rationale for adopting the catalytic versus top-down model of change. The chapter then examines several key components of this model in action and what insights emerged about leading change from the middle. The data were gathered in the Executive Forum – a multi-year business/university learning group that brought these practitioners together to swap knowledge and offer one another advice and that provided the basis for this research on integrating corporate citizenship into firms. © Cambridge University Press 2010.",,
"Choi C.J., Kim S.W., Kim J.B.","Globalizing business ethics research and the ethical need to include the bottom-of-the-pyramid countries: Redefining the global triad as business systems and institutions",2010,"http://www.scopus.com/inward/record.url?eid=2-s2.0-77954175871&partnerID=40&md5=6a6192eb40cb96dac56a9a94e5f3a478","A majority of the countries in the world are still considered ""developing,"" with a per capita income of less than U$1,000. Hahn (2008, Journal of Business Ethics 78, 711-721) recently proposed an ambitious business ethics research agenda for integrating the ""bottom-of-the-pyramid"" countries (Prahalad and Hart, 2002, Strategy and Competition 20, 2-14) through sustainable development and corporate citizenship. Hahn's work is among the growing field of research in comparative business ethics including the global business ethics index (Michalos, 2008, Journal of Business Ethics 79(1), 9-19; Scholtens and Dam, 2008, Journal of Business Ethics 75(3), 273-284; Tsalikis and Seaton, 2008, Journal of Business Ethics 75(3), 229-238). This article is complementary to Hahn's work and it advocates an urgent need for business ethics researchers to globally integrate the bottom-of-the-pyramid countries through a fundamental re-definition of the global economic triad, including the United States, Western Europe, and Japan [Ohmae, 1985, Triad Power: The Coming Shape of Global Competition (New York: Free Press)]. The definition that we propose is based on business systems and institutional perspectives that include the bottom-of-the-pyramid countries. We also propose to broaden the research in business ethics to enable comparisons across business systems indifferent income levels. © 2009 Springer Science+Business Media B.V.","Bottom of pyramid; Business systems; Developing economies; Ethics; Global triad; Institutions",
"Muller A., Kolk A.","Extrinsic and intrinsic drivers of corporate social performance: Evidence from foreign and domestic firms in Mexico",2010,"http://www.scopus.com/inward/record.url?eid=2-s2.0-70449688117&partnerID=40&md5=c6541aae7439f10f710db1312871495c","The literature on corporate social performance (CSP) is largely split between approaches that consider CSP to be extrinsically driven and those that consider it to be intrinsically driven. While the management literature has paid attention to drivers of both types, the relationship between the two remains largely unstudied, particularly in the international setting. Meanwhile, the international business (IB) literature has addressed the international dimension of CSP more directly, but focuses largely on extrinsic pressures. Our paper links the management and IB literatures by addressing intrinsic drivers (management commitment to ethics) in conjunction with extrinsic (trade-related) drivers for both foreign- and domestically-owned firms in a single-market setting. Using survey data from 121 auto parts suppliers in Mexico, we find that management commitment to ethics is a dominant driver of CSP among both foreign and domestic firms. More importantly, management commitment to ethics interacts positively with trade-related pressures in raising CSP levels. © 2009 Blackwell Publishing Ltd and Society for the Advancement of Management Studies.",,
"Liu T.-C., Wang C.-Y., Wu L.-W.","Moderators of the negativity effect: Commitment, Identification, and Consumer sensitivity to corporate social performance",2010,"http://www.scopus.com/inward/record.url?eid=2-s2.0-77952047501&partnerID=40&md5=dbe181ce87938b6a5ec33eccce6c422f","Numerous studies have identified constructs such as commitment and brand familiarity as moderators of negativity effects. However, boundary conditions for this moderation have yet to be identified within a retailing context. This study tries to rectify this gap in the literature. This study finds that three factors (commitment, consumer-company identification, and consumer sensitivity to corporate social performance) moderate attitude change toward a retailer following exposure to moderately negative (vs. positive) publicity. However, given extremely negative information, the buffering effects of the moderating factors disappear, and attitude changes are significant for all consumers. © 2009 Wiley Periodicals, Inc.",,
"Wettstein F.","For better or for worse: Corporate responsibility beyond ""Do No Harm""",2010,"http://www.scopus.com/inward/record.url?eid=2-s2.0-77951712263&partnerID=40&md5=f9e83402a27533312c7cbcda781e8b0e","Do corporations have a duty to promote just institutions? Agreeing with Hsieh's recent contribution, this article argues that they do. However, contrary to Hsieh, it holds that such a claim cannot be advanced convincingly only by reference to the negative duty to do no harm. Instead, such a duty necessarily must be grounded in positive obligation. In the search of a foundation for a positive duty for corporations to further just institutions, Stephen Kobrin's notion of ""private political authority"" offers a promising connecting point. Political authority implies political responsibility; Political obligation, however, includes more than merely not doing any harm it is essentially positive obligation. The implications of the new political responsibilities of multinational corporations may even go far beyond the particular duty to promote just institutions; they may be symptomatic for a much more profound shift from an individual to a collective age. © 2010 Business Ethics Quarterly.",,
"Acquier A.","CSR in search of a management model: A case of marginalization of a csr initiative",2010,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84925647667&partnerID=40&md5=14208dc32de986d04643ae9e154a639e","A key trend of recent years is the emergence of CSR as a managerial field. As noted by The Economist, ‘Corporate Social Responsibility is now an industry of its own right, and a flourishing profession as well.’ This field involves the creation of a set of markets devoted to the communication, measurement and evaluation of CSR and Corporate Social Performance (CSP). It is also marked by the multiplication of sectoral codes of conduct and other global standards. It has also been accompanied by the emergence of new kinds of actors and CSR experts outside (CSR consultants and auditors) and within companies (sustainability or CSR departments have been created within most public companies) and the multiplication of educational programmes dealing with CSR management. To some extent, this situation echoes the ‘Corporate Social Responsiveness’ era of the late 1960s and 1970s. In a turbulent societal context, various companies had developed issues management departments to handle pressing social controversies, such as equal rights for minorities, consumer rights or environmental concerns. Researchers who studied those dynamics based their approach on the idea that CSR was not only a question of ethics, but that it also involved specific and difficult managerial problems. In itself, managers' will to increase the social good was not enough to implement efficient and sustainable CSR programmes. Rather, a key question was to understand how to select the most pressing issues, take relevant decisions, develop the appropriate management frameworks, tools and implementation approaches to respond to social pressures. © Cambridge University Press 2010.",,
"Arnold D.G.","Transnational corporations and the duty to respect basic human rights",2010,"http://www.scopus.com/inward/record.url?eid=2-s2.0-77955667456&partnerID=40&md5=82c836d38c51e104c46e76231a513092","In a series of reports the United Nations Special Representative on the issue of Human Rights and Transnational Corporations has emphasized a tripartite framework regarding business and human rights that includes the state ""duty to protect,"" the TNC ""responsibility to respect,"" and ""appropriate remedies"" for human rights violations. This article examines the recent history of UN initiatives regarding business and human rights and places the tripartite framework in historical context. Three approaches to human rights are distinguished: moral, political, and legal. It is argued that the tripartite framework's grounding of the responsibility of TNCs to respect human rights is properly understood as moral and not merely as a political or legal duty. A moral account of the duty of TNCs to respect basic human rights is defended and contrasted with a merely strategic approach. The main conclusion of the article is that only a moral account of the basic human rights duties of TNCs provides a sufficiently deep justification of ""the corporate responsibility to respect human rights"" feature of the tripartite framework. ©2010 Business Ethics Quarterly.",,
"Carvalho A.P.G.","COP reporting in action: The case of Petrobras",2010,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84923529524&partnerID=40&md5=83be9be7e6171b1c6757beff5ccc42ed","Introduction This chapter provides a practitioner's perspective on how Petrobras builds and manages its Communication on Progress (COP) reporting. It is not possible to write about the COP experience of Petrobras without telling the story of the progress of the company regarding social and environmental corporate responsibility during recent years. Petrobras is an integrated oil and gas company, the largest corporation in Brazil, and one of the major companies in the international oil sector. As such, Petrobras acknowledges its prime responsibility for the environment where it operates and striving for sustainable development is a historical commitment of the company. Recently, these efforts have shown important improvements being integrated in its corporate governance. In 2007, Social Responsibility became a corporate function at Petrobras. Therefore, in the ‘2020 Petrobras Strategic Plan’ the mission of the company is to ‘[o]perate in a safe and profitable manner in Brazil and abroad, with social and environmental responsibility, providing products and services that meet client needs and that contribute to the development of Brazil and of the countries where we operate’. The company vision for 2020 is ‘We will be one of the five largest integrated energy companies in the world and the preferred choice among our stakeholders’. Two characteristics of this vision are that Petrobras' operations should be a benchmark in social and environmental responsibility and committed to sustainable development. For this management challenge, a strategic goal for 2020 was also set: ‘To be a world class reference for social responsibility, contributing to the development of sustainable business models.’ © Cambridge University Press 2010.",,
"Bowen F.","After greenwashing: Symbolic corporate environmentalism and society",2010,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84929673780&partnerID=40&md5=6267457947769539f4420a299a48f9a3","Businesses promote their environmental awareness through green buildings, eco-labels, sustainability reports, industry pledges and clean technologies. When are these symbols wasteful corporate spin, and when do they signal authentic environmental improvements? Based on twenty years of research, three rich case studies, a strong theoretical model and a range of practical applications, this book provides the first systematic analysis of the drivers and consequences of symbolic corporate environmentalism. It addresses the indirect cost of companies' symbolic actions and develops a new concept of the 'social energy penalty' - the cost to society when powerful corporate actors limit the social conversation on environmental problems and their solutions. This thoughtful book develops a set of tools for researchers, regulators and managers to separate useful environmental information from empty corporate spin, and will appeal to researchers and students of corporate responsibility, corporate environmental strategy and sustainable business, as well as environmental practitioners. © Frances Bowen 2014.",,
"Egels-Zandén N., Sandberg J.","Distinctions in descriptive and instrumental stakeholder theory: A challenge for empirical research",2010,"http://www.scopus.com/inward/record.url?eid=2-s2.0-79955834357&partnerID=40&md5=4f348ff493611e99d2cd456c4d716bd5","Stakeholder theory is one of the most influential theories in business ethics. It is perhaps not surprising that a theory as popular as stakeholder theory should be used in different ways, but when the disparity between different uses becomes too great, it is questionable whether all the 'stakeholder research' refers to the same underlying theory. This paper starts to clarify this definitional confusion by distinguishing between three different ways in which different lines of stakeholder research are connected with descriptive and instrumental stakeholder theory. First, a distinction is made between research connected with descriptive and with instrumental stakeholder theory as defined by Donaldson &Preston in the narrow or broad sense. Second, a distinction is made between research that interprets descriptive and instrumental stakeholder theories as either hypotheses or research areas. Third, a distinction is made between research that interprets Donaldson &Preston's central concept of 'stakeholder management' as either behaviour or rationale. Finally, the paper discusses the implications of these differences for empirical research into stakeholder theory. © 2009 The Authors.",,
"Kujala J.","Corporate responsibility perceptions in change: Finnish managers' views on stakeholder issues from 1994 to 2004",2010,"http://www.scopus.com/inward/record.url?eid=2-s2.0-79960246333&partnerID=40&md5=8986f0a9f1859343ef73db014dfc3915","The purpose of this paper is to investigate the changes in Finnish managers' corporate responsibility perceptions from 1994 to 2004. Following earlier research, the concept of corporate responsibility is operationalised using the stakeholder approach. Empirically, we ask how managers' views on stakeholder issues have changed during the 10-year research period, and how managers' stakeholder orientation compares with their economic orientation. The data were collected using a survey research instrument in the years 1994, 1999 and 2004. The research results show a positive change in managers' corporate responsibility perceptions during this time period. In addition, managers' stakeholder orientation seems to be in balance with their economic orientation. However, the economic context in terms of both their own company's economic position and the general economic situation has an effect on managers' stakeholder orientation. © 2009 The Authors.",,
"Brunetti F.","New enterprise models: Trial runs of ""capitalism with a human face""",2010,"http://www.scopus.com/inward/record.url?eid=2-s2.0-77951876329&partnerID=40&md5=334ea99c7d35670cf93b2763faf3ad1d","Purpose - The intent of this paper is to discover whether practical examples of new forms of business enterprise are to be found in the real world and what the peculiarities of any such experiments are. Design/methodology/ approach - The research conducted is of an eminently explorative nature. The research operations are fundamentally based on direct observation and use is also made of secondary sources - especially publications and the contributions of independent web-based agencies. Findings - The number of companies that the research conducted made it possible to identify is not actually very high. Indeed, at present the list counts nine such firms. What should be underlined is that these are not enterprises that have decided to adopt a corporate social responsibility or corporate citizenship approach while still leaving their basic nature substantively unchanged. They are, rather, firms that can be termed ""anomalous"", given that, in one way or another, they operate outside the conventional rules on the way business is conceived and practised. Research limitations/implications - Research limitations are primarily in the short number of case studies considered, second in the lack of any contact with the firms examined and, by consequence, in the use of sole company web site information or secondary sources. Starting from the collection of firms which in turn show one or more peculiar features in their structure or behaviour, research implications stem from the opportunity to reason around a new firm's model credibly enough, as such a reasoning relies on some empirical evidence. Originality/value - The paper's value lies in its effort of documenting the existence of firms going, one way or another, out of the box in their way of doing business and in focusing on some peculiar features far from ""conventional managerial wisdom"" but which do not compromise these firms' competitiveness. © Emerald Group Publishing Limited.","Business enterprise; Companies; Corporate strategy; Economic models","Business enterprise; Corporate citizenship; Corporate social responsibility; Corporate strategies; Direct observation; Economic models; Empirical evidence; Human faces; New enterprise; New forms; Research limitations; Research operations; Competition; Research"
"Lin C.-P.","Modeling corporate citizenship, organizational trust, and work engagement based on attachment theory",2010,"http://www.scopus.com/inward/record.url?eid=2-s2.0-77954860988&partnerID=40&md5=1cfc0d4142f15eb0a4ac40a74bf44b20","This study proposes a research model based on attachment theory, which examines the role of corporate citizenship in the formation of organizational trust and work engagement. In the model, work engagement is directly influenced by four dimensions of perceived corporate citizenship, including economic, legal, ethical, and discretionary citizenship, while work engagement is also indirectly affected by perceived corporate citizenship through the mediation of organizational trust. Empirical testing using a survey of personnel from 12 large firms confirms most of our hypothesized effects. Finally, theoretical and managerial implications of our findings are discussed. © 2009 Springer Science+Business Media B.V.","Corporate citizenship; Discretionary citizenship; Ethical citizenship; Organizational trust; Work engagement",
"Power K.","Stakeholder engagement in the evolutionary design of an API",2010,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84876248082&partnerID=40&md5=23b9de4713d86bc319cc5638caea99ee","Iterative development of non-GUI software in general, and APIs in particular, in an agile context presents a number of challenges, not the least of which is effective engagement with people outside the development teams as the API evolves. We use two strategies to overcome these challenges. The first strategy is effective stakeholder engagement. This paper describes how we identify stakeholders in our product's API, who those stakeholders are, how we engage with them, and how we incorporate feedback on a continuous basis. The second strategy is the development of an API Test Client Application that allows many different stakeholders to use the product directly as it evolves. The Test Client Application evolves in parallel, iteration by iteration, with the main product. The experiences described here can be of benefit to anyone developing an API product with multiple consumers, for example an in-process library, an out-of-process service, a Web Service, or a service in Service-Oriented Architectures. © 2010 Springer-Verlag Berlin Heidelberg.","Agile; API; Architecture; Evolutionary design; Stakeholder; Test","Architecture; Information services; Service oriented architecture (SOA); Software engineering; Web services; Agile; API; Evolutionary design; Stakeholder; Test; Application programming interfaces (API)"
"Smith N.C., Bhattacharya C.B., Vogel D., Levine D.I.","Introduction: Corporate responsibility and global business",2010,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84925691286&partnerID=40&md5=5f47ae1667af2aeacf6e0b0193ab5ff0","Corporate responsibility has gone global. Business leaders, as well as leaders from government and civil society, increasingly argue that business must play a constructive role in addressing massive global challenges. Business is not responsible for causing most of the problems associated with, for example, extreme poverty and hunger, child mortality and HIV/AIDS – and, arguably, it is only indirectly responsible for most of the problems of climate change. However, it is often claimed that business has a responsibility to help ameliorate many of these problems and, indeed, it may be the only institution capable of effectively addressing some of them. As a result, corporate responsibility has secured the attention of business leaders, governments and NGOs to an unprecedented extent. Thus this book, Global Challenges in Responsible Business – which originated in an international conference on corporate responsibility organized at London Business School – addresses the implications for business of corporate responsibility in the context of globalization and the social and environmental problems faced by global business today. The book offers a rich set of articles reflective of research on corporate responsibility, many of which are informed by empirical studies. It focuses on three key corporate responsibility issues for global business: embedding corporate responsibility within the organization, the relationship between corporate responsibility and marketing, and implementing corporate responsibility in developing countries. © Cambridge University Press 2010.",,
"Vidal N.G., Bull G.Q., Kozak R.A.","Diffusion of corporate responsibility practices to companies: The experience of the forest sector",2010,"http://www.scopus.com/inward/record.url?eid=2-s2.0-77954861634&partnerID=40&md5=2ed1912965f1e602e66d9bad14e401db","This qualitative study indentifies how corporate responsibility (CR) practices are diffused to companies, as well as the factors that influence this diffusion process. Forest companies, industry associations, non-governmental organizations, and academics in Brazil, Canada, and the United States participated in this interview-based study. Data emerging from a grounded theory approach revealed three factors influencing the diffusion of CR practices to companies: (1) external contextual characteristics, (2) connectors, and (3) experts and expert organizations. These three factors influence each other, meaning that the diffusion process of CR practices is somewhat cyclic. These interactions are usually manifested by companies and expert organizations influencing each other's actions, being influenced by the external environment, and contributing to the CR trends that are observed in the external environment. © 2009 Springer Science+Business Media B.V.","Brazil; Canada; Corporate responsibility; Diffusion; Forest sector; Qualitative research; The United States",
"Chan K.C., Fung H.-G., Yau J.","Business Ethics Research: A Global Perspective",2010,"http://www.scopus.com/inward/record.url?eid=2-s2.0-77955088665&partnerID=40&md5=d6fa887936867f3bd646966b3cf4de1f","Using 10 years of publication data (1999-2008) from 10 leading business ethics journals, we examine global patterns of business ethics research and contributing institutions and scholars. Although U. S. academic institutions continue to lead in the contributions toward business ethics research, Asian and European institutions have made significant progress. Our study shows that business ethics research output is closely linked to the missions of the institutions driven by their values or religious belief. An additional analysis of the productivity of each highly ranked institution suggests that business ethics research is highly concentrated in a limited number of eminent scholars within each institution. © 2009 Springer Science+Business Media B.V.","business ethics research; contributing institutions and authors; global ranking",
"Brenkert G.G.","The limits and prospects of business ethics",2010,"http://www.scopus.com/inward/record.url?eid=2-s2.0-78149236561&partnerID=40&md5=30c553cf364f80aa6773ad2706b2507d","Business ethics has made important strides over the past decades, but it has also suffered significant failures as witnessed by the long line of business scandals in the past half century. This paper discusses different forms that business ethics has taken in relation to the goal of businesses acting ethically. In the end, it maintains that a major challenge current business ethics faces is the lack of an account of business organizations as they ethically develop and change both individually and systemically within social and political conditions. Even if business ethicists can rationally defend what businesses should be doing, unless we can relate this to how businesses can come to operate in those ways, our normative arguments will lack power, persuasiveness, and effectiveness. Only if we are able to provide this analysis will our normative ethics fulfill the practical task it has taken upon itself. ©2010 Business Ethics Quarterly.",,
"Heugens P.P.M.A.R., Scherer A.G.","When organization theory met business ethics: Toward further symbioses",2010,"http://www.scopus.com/inward/record.url?eid=2-s2.0-78149255343&partnerID=40&md5=75ae3c79891cedb1bd45127188f8b128","Organization theory and business ethics are essentially the positive and normative sides of the very same coin, reflecting on how human cooperative activities are organized and how they ought to be organized respectively. It is therefore unfortunate that-due to the relatively impermeable manmade boundaries segregating the corresponding scholarly communities into separate schools and departments, professional associations, and scientific journals-the potential symbiosis between the two fields has not yet fully materialized. In this essay we make a modest attempt at establishing further connectivity by surveying the terrain covered by the two disciplines jointly, as if the boundaries between them did not matter. We commence by providing a concise overview of the organization theory discipline for interested non-specialists from the field of business ethics. Next, we proceed to point out four research themes commonly investigated by members of both communities, and also a variety of organization-theoretical perspectives on each. In the final part of this essay we explore what organization theory has to offer business ethics, and what the boundaries of that potential contribution are. We warn skeptical readers in advance that the spirit and tone of our essay is most definitely upbeat, as we are convinced that the potential for symbiosis between the two fields is vast and inspiring, even though it has only been unleashed partially and incidentally thus far. ©2010 Business Ethics Quarterly.",,
"Hasnas J., Prentice R., Strudler A.","New directions in legal scholarship: Implications for business ethics research, theory, and practice",2010,"http://www.scopus.com/inward/record.url?eid=2-s2.0-77955676022&partnerID=40&md5=2dee743ea314c42d094dd86a6884d04a","Legal scholars and business ethicists are interested in many of the same core issues regarding human and firm behavior. The vast amount of legal research being generated by nearly 10,000 law school and business law scholars will inevitably influence business ethics research. This paper describes some of the recent trends in legal scholarship and explores its implications for three significant aspects of business ethics research-methodology, theory, and policy. © 2010 Business Ethics Quarterly.",,
"Doh J., Husted B.W., Matten D., Santoro M.","Ahoy there! toward greater congruence and synergy between international business and business ethics theory and research",2010,"http://www.scopus.com/inward/record.url?eid=2-s2.0-77955688232&partnerID=40&md5=bce3ad790bfa5ca40901c35a1645d5d2","The literatures of business ethics and international business have generally had little influence on each other. Nevertheless, the decline in the power of nation states, the emergence of non-governmental organizations, the proliferation of self-regulatory bodies, and the changing responsibilities, roles, and structure of multinational corporations make constructive engagement between these two disciplines imperative. This changing institutional landscape creates many areas of common concern. In this article, we describe the changing institutional context of global business and suggest ways in which both business ethics and international business may inform each other more fruitfully. ©2010 Business Ethics Quarterly.",,
"Heath J., Moriarty J., Norman W.","Business ethics and (Or As) political philosophy",2010,"http://www.scopus.com/inward/record.url?eid=2-s2.0-77955682902&partnerID=40&md5=bc3d3390c86d8bbb210d2fcca1f49b3c","There is considerable overlap between the interests of business ethicists and those of political philosophers. Questions about the moral justifiability of the capitalist system, the basis of property rights, and the problem of inequality in the distribution of income have been of central importance in both fields. However, political philosophers have developed, especially over the past four decades, a set of tools and concepts for addressing these questions that are in many ways quite distinctive. Most business ethicists, on the other hand, consider their field to be primarily a domain of applied ethics, and so adopt methods and conceptual frameworks developed by moral philosophers. In this paper, we discuss some of the salient differences between these two approaches, and suggest some ways in which business ethicists could benefit from taking a more ""political philosophy"" approach to these questions. Throughout, we underline the importance of seeking greater compatibility among the principles used in normative theorizing about markets, regulations, corporate governance, and business practices. ©2010 Business Ethics Quarterly.",,
"Michaelson C.","Revisiting the global business ethics question",2010,"http://www.scopus.com/inward/record.url?eid=2-s2.0-77951730323&partnerID=40&md5=6aa3c423f45d8954e084e3135b156b06","A fundamental question of global business ethics is, ""When moral business conduct standards conflict across borders, whose standards should prevail?"" Western scholarship and practice tends to depict home country standards as ""higher"" or more ""restrictive"" or ""well-ordered"" than the ""lower"" standards of emerging market actors. As much as the question appears culturally neutral, many who ask it do so with a culturally-specific lens shaped by prevailing conditions of Western economic strength. However, the dominant economic powers of the future are not likely to be the same North American and Western European markets that have reigned supreme in the recent past. As corporations increasingly re-examine their political roles in global governance, we need also to re-examine the moral authority of global ethical norms so they do not merely reflect the dominant ideologies of the most economically powerful market actors. ©2010 Business Ethics Quarterly.",,
"Elms H., Brammer S., Harris J.D., Phillips R.A.","New directions in strategic management and business ethics",2010,"http://www.scopus.com/inward/record.url?eid=2-s2.0-77955692167&partnerID=40&md5=217c93610777c77387eee1cd1e7a1689","This essay attempts to provide a useful research agenda for researchers in both strategic management and business ethics. We motivate this agenda by suggesting that the two fields started with similar interests, diverged, and are beginning to converge again. We then identify several streams that hold particular promise for developing our understanding of the relationship between strategy and ethics: Stakeholder theory, managerial discretion, behavioral strategy, strategy as practice, and environmental sustainability. ©2010 Business Ethics Quarterly.",,
"Ryan L.V., Buchholtz A.K., Kolb R.W.","New directions in corporate governance and finance: Implications for business ethics research",2010,"http://www.scopus.com/inward/record.url?eid=2-s2.0-78149273000&partnerID=40&md5=50ec7481b19505633ae37199f132cd32","Corporate governance and finance are dynamic academic fields that offer myriad opportunities for business ethics analysis. Within the corporate governance triad in recent years, shareholders have increased their power over boards of directors and executives through both regulation and movements to change corporate by-laws. The impact of board characteristics on firm performance has proven elusive, leading to questions concerning board processes and individual director beliefs and behaviors. At the same time, CEOs have lost considerable power, leaving many struggling to regain their control and maintain their compensation levels, while others adopt a stewardship approach to their posts. In the field of finance, the recent financial debacle has led to a reexamination of financial regulation and of the fundamental nature and purpose of the industry. All of these issues provide business ethicists fodder for investigation and analysis. ©2010 Business Ethics Quarterly.",,
"Arnold D.G., Audi R., Zwolinski M.","Recent work in ethical theory and its implications for business ethics",2010,"http://www.scopus.com/inward/record.url?eid=2-s2.0-78149265288&partnerID=40&md5=5cad23feb2c8895964bc1f36a6186500","We review recent developments in ethical pluralism, ethical particularism, Kantian intuitionism, rights theory, and climate change ethics, and show the relevance of these developments in ethical theory to contemporary business ethics. This paper explains why pluralists think that ethical decisions should be guided by multiple standards and why particularists emphasize the crucial role of context in determining sound moral judgments. We explain why Kantian intuitionism emphasizes the discerning power of intuitive reason and seek to integrate that with the comprehensiveness of Kant's moral framework. And we show how human rights can be grounded in human agency, and explain the connections between human rights and climate change. ©2010 Business Ethics Quarterly.",,
"Ip P.-K.","Business Ethics and the Well-Being of Nations - Is There a Connection?",2010,"http://www.scopus.com/inward/record.url?eid=2-s2.0-77955090715&partnerID=40&md5=bd37c87794a0ea2f6cfa3cfe32e89c23","The aim of this paper is to examine whether and how business ethics is connected with the well-being of a nation. There has been active research in the well-being of nations across the globe in the last two decades, resulting in substantial theoretical progress and a wealth of empirical data on the well-beings of different nations across the globe. Dissatisfied with the conventional measures such as the GDP, well-being researchers have been developing alternative measures that can better capture the true nature of the well-being of a country. The paper begins by examining why the GDP is inadequate as a good measure of the well-being of a country. Major alternative proposals on well-being or similar measures are summarized. Objective well-being of a nation refers to the conditions of well-being of a country. Subjective well-being of a nation is the perceptions of its citizens with regard to their satisfaction with the major conditions of living in that nation. The paper presents two central arguments leading to the conclusion that business ethics is an integral part of the well-being of a country. The first argument utilizes the concept of workplace well-being to establish the linkage. The second argument uses evidence from a recent survey of the perceptions of Taiwanese people on business ethics in relation to the well-being of a nation. The paper also reveals that common values tie the two together at a deeper level. © 2009 Springer Science+Business Media B.V.","business ethics; business well-being; values; well-being; workplace well-being",
