Authors,Title,Year,Link,Abstract,Author Keywords,Index Keywords
"Sison A.J.G., Fontrodona J.","Participating in the Common Good of the Firm",2013,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84876835247&partnerID=40&md5=252f2789ff7acaa54eb3d7c2c0a2b6c1","In a previous essay (Sison and Fontrodona 2012), we defined the common good of the firm as collaborative work, insofar as it provides, first, an opportunity to develop knowledge, skills, virtues, and meaning (work as praxis), and second, inasmuch as it produces goods and services to satisfy society's needs and wants (work as poiesis). We would now like to focus on the participatory aspect of this common good. To do so, we will have to identify the different members of the firm as a community, drawing from corporate citizenship literature and stakeholder theory. Afterward, we will explore both the manner and the intensity of these different members' participation and its impact on the firm's common good. © 2013 Springer Science+Business Media Dordrecht.","Aristotle; Catholic social teaching; Common good; Stakeholders; Theory of the firm; Virtue ethics; Work",
"Dierksmeier C.","Kant on Virtue",2013,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84876876622&partnerID=40&md5=4668aa7a0fbc2981c610808e09b59838","In business ethics journals, Kant's ethics is often portrayed as overly formalistic, devoid of substantial content, and without regard for the consequences of actions or questions of character. Hence, virtue ethicists ride happily to the rescue, offering to replace or complement Kant's theory with their own. Before such efforts are undertaken, however, one should recognize that Kant himself wrote a ""virtue theory"" (Tugendlehre), wherein he discussed the questions of character as well as the teleological nature of human action. Numerous Kant scholars argue that Kant already erected precisely the kind of integrative moral architecture that some of his modern interpreters (while aiming to supersede him) wish to construct. For business ethics, this divergence of scholarly opinion is of crucial importance. It shows first that the standard portrayals of Kant's ethics in business ethics textbooks-as rigidly deontological, narrowly individualistic, and hence unsuitable for the specific demands of corporate agency-might have to be revised. Second, discussions in the business ethics literature on stakeholder-engagement and managerial decision-making likewise stand to gain from a more nuanced picture of Kant's moral philosophy. Third, a reassessment of Kant's ethics with regard to questions of personal character and moral sentiments might also lead to a more favorable view of the relevance of his ethics for managerial practice. Last, but not least, the many current attempts to reconcile Kant's freedom-oriented philosophy with virtue theories stand to benefit considerably from a better understanding of how Kant himself conceived of one such synthesis between the formal and substantial aspects of morality. This, ultimately, could lead to an important overlapping consensus in the academic literature as to the role and relevance of virtuous conduct in business. © 2013 Springer Science+Business Media Dordrecht.","Deontology; Formalism; Kant; Kantian; Teleology; Virtue ethics",
"Alves A.A., Moreira J.M.","Virtue and Commerce in Domingo de Soto's Thought: Commercial Practices, Character, and the Common Good",2013,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84876825878&partnerID=40&md5=8dab6087b37af685822f2ebcd66cdd76","This paper draws from the work of sixteenth century theologian, philosopher, and ethicist Domingo de Soto and considers his virtue-based approach to the ethical evaluation of commerce within an Aristotelian-Thomistic framework for the articulation of business and the common good. Particular attention is given to the fundamental emphasis placed by Soto in distinguishing between commerce as an activity and the specific conduct of persons engaging in commercial activity. The distinction between the material and the formal parts of the common good is then employed to shed light on the way Soto articulates commercial practices, virtuous character, and the common good. It is concluded that Soto's major contribution for business ethics is clarifying that the key element for the ethical evaluation of commerce is the embodiment of virtuous personal conduct in the exercise of commercial activity. In this framework, the fulfillment of commerce's potential to contribute to the common good is thus fundamentally interconnected with putting virtues into practice. © 2013 Springer Science+Business Media Dordrecht.","Character; Commerce; Commercial practices; Common good principle; Domingo de Soto; School of Salamanca; Virtue",
"Robinson B., Stey P., Alfano M.","Virtue and Vice Attributions in the Business Context: An Experimental Investigation",2013,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84876868015&partnerID=40&md5=3f9e3b65935cfc47ce20e41a58aabc85","Recent findings in experimental philosophy have revealed that people attribute intentionality, belief, desire, knowledge, and blame asymmetrically to side-effects depending on whether the agent who produces the side-effect violates or adheres to a norm. Although the original (and still common) test for this effect involved a chairman helping or harming the environment, hardly any of these findings have been applied to business ethics. We review what little exploration of the implications for business ethics has been done. Then, we present new experimental results that expand the attribution asymmetry to virtue and vice. We also examine whether it matters to people that an effect was produced as a primary or side-effect, as well as how consumer habits might be affected by this phenomenon. These results lead to the conclusion that it appears to be in a businessperson's self-interest to be virtuous. © 2013 Springer Science+Business Media Dordrecht.","Attributions; Knobe effect; Side-effect; Side-effect effect; Vice; Virtue",
"Kujala J., Rehbein K., Toikka T., Enroth J.","Researching the gap between strategic and operational levels of corporate responsibility",2013,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84875601935&partnerID=40&md5=046cc0bfca6e2f80ba30753bd696f634","Purpose: The purpose of this paper is to understand differences between the strategic level and the operational level of corporate responsibility within an organization. Design/methodology/approach: The research was conducted as a single case study of one of the more noteworthy Finnish firms with respect to corporate responsibility reporting. Findings: The results show that strategic and operational levels differ in terms of their developmental stage of corporate responsibility. The strategic level is more focused on responsibility issues concerning external stakeholders, on reporting, on corporate image and on quantitative measures. The operational level emphasizes internal stakeholders, acting, daily existence, and qualitative criteria. Research limitations/implications: A well-known corporate responsibility model was useful for identifying how perspectives concerning corporate social responsibility vary within the corporation. However, to explore the reasons for this variation, the actors, actions, outcomes and drivers of corporate responsibility need to be examined. The single case study method limits the generalizability of the results. Originality/value: The research presents a unique case study with novel empirical data. The study contributes to the corporate responsibility research by discussing the differences between words and deeds of corporate responsibility, by testing the usefulness of a corporate responsibility framework and by trying to understand the reasons why different functions of an organization are at different developmental stages regarding corporate responsibility. © Emerald Group Publishing Limited.","Corporate citizenship; Corporate responsibility; CSR; Eliminating discrepancies; Existing gap; Finland; Social responsibility; Strategic and operational levels; Words and deeds",
"Mallin C., Michelon G., Raggi D.","Monitoring Intensity and Stakeholders' Orientation: How Does Governance Affect Social and Environmental Disclosure?",2013,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84877741271&partnerID=40&md5=9ffd544ba2d38acbbbf2f2adedc53206","The aim of the paper is to investigate the effects of the corporate governance model on social and environmental disclosure (SED). We analyze the disclosures of the 100 U.S. Best Corporate Citizens in the period 2005-2007, and we posit a series of simultaneous relationships between different attributes of the governance system and a multidimensional construct of corporate social performance (CSP). We consider both the extent and the quality of SED, with the purpose of identifying increasing levels of corporate commitment to stakeholders and shedding some light on whether SED is used as a signal or rather as a legitimacy tool. Our empirical evidence shows that the stakeholders' orientation of corporate governance is positively associated with CSP and SED. On the other hand, we do not find support for the monitoring intensity of corporate governance being negatively associated with social performance. We also find that CSP in the ""product"" dimension is positively associated with the extent and quality of SED whilst CSP in the ""people"" dimension is negatively associated with the extent and quality of SED. At a time when shareholders and stakeholders share more common aspects in their relationships with firms, this is a significant area to explore and this research fills an important lacuna in this respect. © 2012 Springer Science+Business Media B.V.","Corporate governance; Corporate social responsibility; Monitoring; Social and environmental disclosure; Structural equation modeling",
"Wang Y.-J., Tsai Y.-H., Lin C.-P.","Modeling the relationship between perceived corporate citizenship and organizational commitment considering organizational trust as a moderator",2013,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84878308343&partnerID=40&md5=0edd3393c5c73ec84460052e2c0970dd","This study proposes a research model based on social identity theory, which examines the moderating role of organizational trust on the relationship between corporate citizenship and organizational commitment. In the model, organizational commitment is positively influenced by organizational trust and four dimensions of perceived corporate citizenship, including economic, legal, ethical and discretionary citizenship. The model paths are hypothesized to be moderated by organizational trust. Empirical testing using a survey of personnel from 12 large firms confirms most of our hypothesized effects. Theoretical and managerial implications of our findings are discussed. © 2013 The Authors.",,
"Neiman P.","A Social Contract for International Business Ethics",2013,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84877772669&partnerID=40&md5=f3b148c3130ce874c35fdf0f537a588f","This article begins with a detailed analysis of how the choice situation of a social contract for international business ethics can be constructed and justified. A choice situation is developed by analyzing conceptions of the multinational firm and the domain of international business. The result is a hypothetical negotiation between two fictional characters, J. Duncan Grey and Elizabeth Redd, who respectively represent the interests of businesses and communities seeking to engage in international trade. The negotiators agree on ethical principles governing wages, the environment, and compliance social and cultural norms. These principles are then shown to rest in wide reflective equilibrium with considered moral judgments on international business ethics, which are drawn from international agreements, such as the UN Declaration on Human Rights, and voluntary business initiatives, such as the Global Sullivan Principles and the UN Global Compact. © 2012 Springer Science+Business Media B.V.","Business ethics; Contractarian; Environment; Global business; International; Rawls; Social contract; Wages",
"Meshram K., O'Cass A.","Empowering senior citizens via third places: Research driven model development of seniors' empowerment and social engagement in social places",2013,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84875613603&partnerID=40&md5=e8a26608181a428d5b314a23800a0989","Purpose: This paper aims to report on a qualitative study that explores senior citizen consumers' empowerment through social engagement in third places and their subsequent loyalty to third places. Design/methodology/approach: Data were collected via a qualitative research design from four seniors' clubs in Australia using focus groups (12), and participant observation. The data were analyzed using QSR NVivo software using an interpretive approach. Findings: Ten themes based on 34 codes were identified in the study, which were grouped to develop a conceptual model of the antecedents and consequences of seniors' empowerment in third places for further testing. The themes under consumer empowerment were important in assisting to understand the significance of place and social engagement within the place to empower seniors with a positive self-image, better access to information and exercise of choices for smarter purchase decisions. The themes under social capital contributed to a better understanding of the ramification of social capital to marketing knowledge. This was particularly so for marketing constructs embedded in community or aggregate level issues such as value co-creation, relationship marketing, customer involvement and related outcomes. Finally the study reports three types of loyalty: cognitive, ultimate and communal loyalty, that underpinned the behavioral, attitudinal and cognitive dimension of loyalty. The findings suggested that consequent to seniors' social capital and feeling of empowerment in third places they display loyalty to the third place. Research limitations/implications: The present study has three theoretical implications; first, it extends knowledge into the notion of third place which underlies the broader domain of servicescape. It also extends understanding of the significance of third places in practicing consumer centric marketing through consumer empowerment. The study also contributes to understanding how third places enhance seniors' social capital through social engagement. Practical implications: The managerial implications suggested by the findings provide a number of aspects that managers may consider in relation to service places in three key broad categories of customer-firm interest: improve customer patronage through community engagement, improve local business practices via customer-owner friendship, and redesigning spatial settings to deliver meaningful customer experiences. Originality/value: This paper uses the concepts of social engagement within customer community in third places for the development of social capital and empowerment. It provides a customer centric focus to servicescape and incorporates recent works on third places, empowerment, social capital and loyalty. © Emerald Group Publishing Limited.","Australia; Customer loyalty; Empowerment; Loyalty; Older consumers; Seniors; Social capital; Third places",
"Watson D.M., Watson D.M.","The value of trust: The danger of betrayal - A case study approach to business gone bad",2013,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84876698185&partnerID=40&md5=0f7f94289b1d78f4a644ae287465a27a","Trust is a concept that is touted by business as essential; a stalwart foundation for business ethics and integrity, reputed to build consumer confidence. But is that really so? By examining case histories of fraud and corruption, a pattern emerges that supports the idea that most businesses and businesspeople espouse trust as a valued concept, but when economic reality or other interests kick in, it may be that betrayal is just as strong a driver as is trust or trustworthiness. © 2013 Macmillan Publishers Ltd.","betrayal; business ethics; corruption; distrust; fraud; trust; trustworthiness",
"Toppinen A., Korhonen-Kurki K.","Global Reporting Initiative and social impact in managing corporate responsibility: A case study of three multinationals in the forest industry",2013,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84878309224&partnerID=40&md5=73d98d2e1848e8a87d7c018979d1c5b0","We examine recent evolution in corporate responsibility in the forest industry, an important natural-resourcebased industry which is under rapid internationalisation and structural change under challenging financial pressures. We address two recent trends in corporate communication: corporate disclosure, that is the adoption of consistent external reporting standards [namely the Global Reporting Initiative (GRI)], and the growing awareness of engagement with and impact on local communities through philanthropy, generation of prosperity, communication and the social impact of core activities. This study uses a comparative qualitative case approach to forest industry multinational enterprises (MNEs) based on a combination of secondary (reporting, company newsletters and other documentation) and interview data. Three large-scale multinational forest industry firms, all pursuing different strategies in terms of internationalisation and geographical and product diversification, were chosen for the study: Stora Enso, SCA and Sappi Ltd. Our results show that the overall quality of sustainability reporting has improved in these companies from 2005 to 2009 with the adoption of GRI. However, based on our fourfold categorisation of social impact, the core social impact indicator in GRI (SO1) has been interpreted very differently in these MNEs, and the adoption of GRI has not actually much improved the comparability of the reports or transparency of practices. © 2013 The Authors.",,
"Wurthmann K.","A Social Cognitive Perspective on the Relationships Between Ethics Education, Moral Attentiveness, and PRESOR",2013,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84877755031&partnerID=40&md5=e063c6c7673f0266bfe25692494840f8","This research examines the relationships between education in business ethics, Reynolds's (J Appl Psychol 93:1027-1041, 2008) ""moral attentiveness"" construct, or the extent to which individuals chronically perceive and reflect on morality and moral elements in their experiences, and Singhapakdi et al.'s (J Bus Ethics 15:1131-1140, 1996) measure of perceptions of the role of ethics and social responsibility (PRESOR). Education in business ethics was found to be positively associated with the two identified factors of moral attentiveness, ""reflective"" and ""perceptual"" moral attentiveness, and with the PRESOR ""stakeholder view"" factor. Also, reflective moral attentiveness was found to act as a mediator in the relationship between education in business ethics and the PRESOR stakeholder view factor. Evidence of gender and social desirability bias effects was also found. The implications of these relationships and social cognitive theory for improved understanding of the mechanisms by which a variety of variables have their effects on PRESOR in business are discussed. © 2012 Springer Science+Business Media B.V.","Business ethics; Corporate social responsibility; Ethics education; Moral attentiveness; Social cognitive theory",
"Henry E.","Sustainable business",2013,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84876997632&partnerID=40&md5=e535668731baee9d534e0a9e680b2303",[No abstract available],,
"Menon U., Tiwari A.","India",2013,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84886328615&partnerID=40&md5=e5943d7cb6abf80ec3a73daebce93d1c","Chapter 12 reveals the growth of the nonprofit sector in India. 'Telefacing' is an Indian fundraising innovation that few outside of the region know about. This immense country is also the home of one of the most important nonprofit innovations of recent times-micro-lending. © 2013 Penelope Cagney, Bernard Ross.","Corporate citizenship; CRY-Child Rights & You; HelpAge India; Local fundraising; Singapore Gives; Sustainable development; Telefacing",
"Hartmann A., Hietbrink M.","An exploratory study on the relationship between stakeholder expectations, experiences and satisfaction in road maintenance",2013,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84877584451&partnerID=40&md5=1be64487591d69c5f12dd52b6cb22d41","Despite the increased attention paid by road agencies to the needs of infrastructure stakeholders, little is known about how the satisfaction or dissatisfaction of infrastructure stakeholders with the agencies' service provision is formed. From the perspective of public agencies the relationship between expectations, experiences and satisfaction of infrastructure stakeholders affected by road maintenance is explored. Drawing upon data collected during a road maintenance project in the Netherlands it is shown that expectations only played a minor role in the formation of satisfaction. Moreover, depending on the contextual setting of the maintenance project, the importance of highway performance impacts for the formation of satisfaction through expectations and experiences changed. The results suggest that the value-in-use experience and the time dependence of expectations account for the switch in importance and the limited role of expectations. A main conclusion is that road agencies should redirect their effort from trying to determine and meet stakeholder expectations to allowing stakeholders to experience the improvements of a maintenance project. © 2013 Copyright Taylor and Francis Group, LLC.","Expectation-disconfirmation theory; road maintenance; stakeholder management","Expectation-disconfirmation theory; Exploratory studies; Maintenance projects; Performance impact; Public agencies; Road maintenance; Service provisions; Stakeholder management; Maintenance; Roads and streets; infrastructure; maintenance; project management; road construction; stakeholder; Netherlands"
"Singhapakdi A., Vitell S.J., Lee D.-J., Nisius A.M., Yu G.B.","The Influence of Love of Money and Religiosity on Ethical Decision-Making in Marketing",2013,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84877737956&partnerID=40&md5=0af28de68f1d5037803012ea66a7ed76","The impact of ""love of money"" on different aspects of consumers' ethical beliefs has been investigated by previous research. In this study we investigate the potential impact of ""love of money"" on a manager's ethical decision-making in marketing. Another objective of the current study is to investigate the potential impacts of extrinsic and intrinsic religiosity on ethical marketing decision-making. We also include ethical judgments as an element of ethical decision-making. We found ""love of money"", both dimensions of religiosity, and ethical judgment to have significant impacts on ethical intentions in a marketing situation. In addition to providing an important contribution to the business ethics literature, the findings also have important managerial implications. © 2012 Springer Science+Business Media B.V.","Ethical decision-making; Love of money; Marketing; Religiosity",
"Golob U., Podnar K., Elving W.J., Nielsen A.E., Thomsen C., Schultz F.","CSR communication: Quo vadis?",2013,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84878242634&partnerID=40&md5=a9c2d6887d058b395f9617efeff0edd4","Purpose: This paper aims to introduce the special issue on CSR communication attached to the First International CSR Communication Conference held in Amsterdam in October 2011. The aim of the introduction is also to review CSR communication papers published in scholarly journals in order to make a summary of the state of CSR communication knowledge. Design/methodology/approach: The existing literature on CSR communication was approached via systematic review. with a combination of conventional and summative qualitative content analysis. The final dataset contained 90 papers from two main business and management databases, i.e. EBSCOhost and ProQuest. Findings: Papers were coded into three main categories. The results show that the majority of the papers are concerned with disclosure themes. Considerably less salient are papers that fall under process-oriented themes and the outcomes/consequences of CSR communications. The most important outlets for CSR communication-related topics are Journal of Business Ethics and Corporate Communications: An International Journal. Originality/value: This paper represents the first attempt to perform a systematic and comprehensive overview of CSR communication papers in scholarly journals. Its value is in making this rather vast and heterogeneous literature more visible and accessible to all CSR communication scholars. © Emerald Group Publishing Limited.","Content analysis; CSR communication; Journals; Scholarly journals; Social responsibility; Special issue; Systematic review",
"Fernandes S.C.","Main differentiating issues in aligning information systems with business performance",2013,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84887430814&partnerID=40&md5=d2f176330350e169f1577209c91827c1","The information systems and technologies (IS/IT) are a decisive platform in the response capacity of organizations to the new management imperatives through new solutions that permit to improve their competitive position. As information management is a highly differentiating area, the present study compares several enterprises of different sectors, located (headoffice or branch) in the Algarve region, with the aim of systematising the main differentiating issues related with adoption, restructuring and implementation of information systems and supportive technologies. Every organization should define an accurate and in time plan which, in case of adopting and implementing information systems, has to analyse results within the same plan and on a yearly basis of the system's activity always aligned with the business strategy. Given the potential of ERP and CRM as powerful tools to guide customer-oriented understanding, greater attention is required on their economic viability for sustainable business dynamics. Copyright © 2013, IGI Global.","Business Performance; Customer Relationship Management; Enterprise Resource Planning; Information Systems; Process Integration; Strategic Alignment",
"González-Trejo E.S., González-Salazar N.M., Pedroza-Cantu G., Elizondo-Arroyave S.G.","Corporate supply chain responsibility (CSCR): Theoretical rationale, research propositions and implementation guidelines",2013,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84877804306&partnerID=40&md5=412b090dca45652bcc8462418e542e77","Purpose: The purpose of this paper is to develop and present the concept of corporate supply chain responsibility (CSCR). CSCR provides a guide for developing a mutually beneficial relationship between firms and suppliers. Moreover, some interesting research propositions are developed which can be tested in future research. In addition, implementation guidelines are presented and finally, the potential benefits for the whole supply chain are also discussed. Design/methodology/approach: An exhaustive literature review is carried out to support the proposed CSCR framework and research propositions. Findings: The literature review supports the proposed CSCR framework and the research propositions, the concept of CSCR is defined and finally, CSCR implementation guidelines are also given. Research limitations/implications: This study only presents the CSCR model, but does not test the model. This is a limitation that should be addressed in future research. Practical implications: The CSCR model, when empirically tested, can be useful as an evaluation tool to measure the CSCR performance level of a firm at a given point in time. Social implications: The paper enforces social responsibility which has direct social implications. Originality/value: This paper develops and presents the CSCR framework and research propositions, which provides a guide for developing a mutually beneficial relationship between firms and suppliers. In addition, CSCR implementation guidelines for practitioners are also given. © Emerald Group Publishing Limited.","Business ethics; Corporate supply chain responsibility; Incentives; Social responsibility; Suppliers; Supply chain management",
"Luzio J.P.P., Lemke F.","Exploring green consumers' product demands and consumption processes: The case of Portuguese green consumers",2013,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84878254601&partnerID=40&md5=0a3f2254c524d2f34e05e4f07b1e1eb3","Purpose: There is a research gap in terms of understanding how green consumers perceive green products in a marketplace context. The purpose of this paper is to respond to this omission by exploring the green consumers' product demands and consumption processes. Design/methodology/approach: Semi-structured in-depth interviews with Portuguese green consumers are used to discuss potential key factors (reasons to buy green products, defining green product characteristics, feelings about pricing, perceived product confidence, willingness to compromise, environmental knowledge, consideration of alternatives, product's point of purchase and use and disposal). Findings: The analysis indicates that green consumers represent an artificial segment and provides further empirical support to the definition of sustainability as a market-oriented concept. The paper's findings suggest that mainstreaming green products is a more positive alternative than green segmentation. Research limitations/implications: This research is exploratory in nature and the authors followed established guidelines to ensure objectivity. However, the study's findings are restricted to Portuguese green consumers and a replication in other countries would help to remove any potential country bias. Practical implications: Sustainable businesses are eager to learn who the green consumer is in order to define this market segment. This may not represent the best strategy, however. Targeting green products to a niche market based only on intangible environmental or ethical values may not only be hindering the progress of sustainability as a market-oriented concept but also missing the huge opportunity of gaining competitive advantage in the inevitable future marketplace. Originality/value: Most marketing studies were unsuccessful in segmenting green consumers even ""on average"", resulting in elusive and contradictory outcomes. Only very few studies are aimed at exploring the green consumer's behavior using qualitative research approaches. This paper explores the product demands of green consumers, as well as their consumption processes in detail. © Emerald Group Publishing Limited.","Consumer behaviour; Demand; Green consumer behaviour; Green consumption process; Green product demand; Market segmentation; Market-oriented sustainability; Portugal",
"Imrie B.C.","The influence of social capital on service quality evaluation",2013,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84878219861&partnerID=40&md5=a768c29b3c73451971b8f76d03d7b524","Purpose: This research seeks to provide guidance for the global manager by determining the manner through which social interaction influences service quality evaluation. Furthermore, the paper aims to explore the function of economic development in altering the role of social relationships in service quality evaluation. Design/methodology/approach: Consistent with the critical realism paradigm a multi-method design is adopted for this study. Sociologist Pierre Bourdieu's structuralist perspective of culture is utilised as the analytical framework. Findings: The findings challenge both marketing and sociology theory that propose that individuals are less focussed on nurturing inter-personal relationships as they are empowered economically. Indeed it is found that social networks (i.e. social capital) perform a key role in service quality preference formation and dissemination. The evidence suggests that economic development has not mitigated the influence of social relationships upon service consumption. Research limitations/implications: The paper identifies a research agenda towards developing a measure of service quality that more comprehensively probes the social element of the service encounter. In order to more fully explore the impact of economic capital on the service quality construct it is identified that a longitudinal study is required that focuses upon nations as they transition from developing to developed nation status. Practical implications: This study has significant implications for marketing managers seeking to build a presence in Taiwan or other similarly profiled Confucian based societies. It is advised that strategists should adopt a customised strategic plan when operating within Taiwan and similarly profiled cultures. In particular this study encourages a focus upon nurturing inter-personal relationships and leveraging these relationships to effectively communicate to target markets in Confucian societies. Originality/value: This study adopts a sociological perspective of the cultural influence upon the service quality evaluation process.This approach is presented as preferable to the national values-oriented studies that have dominated research in the area. © Emerald Group Publishing Limited.","Culture; Marketing strategy; Relationships; Service quality; Social capital; Social interaction; Status; Taiwan",
"Chen R.","Member use of social networking sites - An empirical examination",2013,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84875429887&partnerID=40&md5=38a9af4c2bef973e23272e04c50cfb23","In this research the authors examine members' voluntary use of social networking sites. Site use leads to the growth of social relationships, increased volume of site visits and traffic, and an accumulation of user generated contents; hence it is imperative to the success of social networking sites. Drawing upon Social Exchange Theory (SET), we develop a research model that examines the major determinants of member site use behavior through a cost-benefit framework. This model also investigates the key antecedents to site use that stem from website designs, personal traits, and personal beliefs in the environment. The research model has been validated through survey data collected from 222 social networking site users, and the analysis results provide strong support to the hypothesized relationships. The current study generates new knowledge on the literature of SET and social networking sites; it also sheds lights on site management for networking service providers. © 2012 Elsevier B.V.","Site use; Social exchange theory; Social networking","Empirical examination; Networking services; Site use; Social exchange theory; Social networking sites; Social relationships; User-generated content; Web site design; Research; Social networking (online)"
"Rosenbaum M.S., Moraru I., Labrecque L.I.","A Multicultural Service Sensitivity Exercise for Marketing Students",2013,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84875420320&partnerID=40&md5=f00da012d7f0e8a63d07e1f496e81a36","Services marketing and retailing courses place service quality at the heart of the curriculum, painting service providers as defenders of their customers' welfare and thwarters of service failures by ushering in recovery solutions. Yet academic literature and the popular press provide evidence that in some cases, service providers act as discriminatory agents toward their own customers. Likewise, other customers in the servicescape can negatively influence a customer's service quality experience. This article attempts to address shortcomings in services marketing textbooks and classroom discussions by providing educators with a multicultural service sensitivity exercise that they can employ in undergraduate, graduate, and executive MBA courses. The article offers educators an easy-to-implement, active learning exercise that shows students how many consumers fail to obtain quality service in the marketplace. The goal of the exercise is to help students develop an appreciation for diversity and understand how to manage a service setting so that all customers receive optimal service quality. © The Author(s) 2012.","business ethics education; multicultural education; multicultural sensitivity; teaching services marketing; transformative learning",
"Durán-Herrera J.J., Bajo-Davó N.","Impact of institutional variables country of origin of multinational companies in financial performance [Incidencia de las variables institucionales del país de origin de las empresas multinacionales en su performance financiero]",2013,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84875616318&partnerID=40&md5=831450bdc6447c2a8ee60ab80b990307","This paper analyze the relationship between synthetic global indicators of CSR programs followed by international firms, their market value, and the capitalist (economic and institutional) model adopted by the country of origin of such firms. The CR indicators are picked out from performance-oriented indices that ask companies to comply with demanding requirements. The empirical analysis is based on a sample of 336 firms from 24 different countries.","Corporate responsibility; Institutional distance; Institutional system; Multinational corporation; Sustainability indexes",
"Pavlin I.","Opportunities for franchising development and employment generation: Sustainable franchising as a form of entrepreneurship in Slovenia",2013,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84875684802&partnerID=40&md5=260403fcaf842ae194b1ba406b440940","This article attempts to integrate the scientific and the development view from the perspective of various interrelated disciplines, offering an anchor for practical entrepreneurship development and employment generation endeavours, amidst the economic crisis. An emphasis on the business ethics of contractually related parties is considered as a condition sine qua non for the existence of any franchise business. The environment where it was conceived is the small transitional economy of Slovenia. Identification of current and emerging development and training needs for different target groups in franchising was a specific focus in proposing steps in franchising development as an SME development. The analytical method used in this article is a longitudinal observation and drawing findings from the past research and development projects of the franchise sector in Slovenia. The author has, for a decade and a half, managed the work of the Slovenian Franchise Association. Copyright © 2013 Inderscience Enterprises Ltd.","Business ethics in franchising; Business format franchising; Employment generation; Entrepreneurship; Financing franchise business; Franchise development; Franchisee; Franchisor; Slovenia; SME development; Sustainable franchising",
"Del Baldo M.","Stakeholder's management approach in Italian 'territorial' companies Loccioni Group and the 'Land of Values - LOV' project",2013,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84875891963&partnerID=40&md5=a73bb8a8e9f94ae4f7cf4ce36624066c","What is the importance of sharing common values that originate from the entrepreneurs' and companies' embeddedness in a cohesive territorial socio-economic system? Departing from this research question and taking both a deductive and inductive perspective, the paper aims to propose reflections around three main topics: the entrepreneurial and familial origins of SMEs' value systems, which are strictly connected to the historical, cultural, and social roots in their local territories; the influence of these values on the companies' approaches to stakeholders management; and the development of stakeholders' networks promoted by territorial companies, that share a mutual set of values. The case study (Loccioni Group) offers an example of good stakeholders' management practice, which co-evolves with the environment, improving, at the same time, the company's competitiveness and the socio-economic conditions of the local context in which it is deeply embedded. Copyright © 2013 Inderscience Enterprises Ltd.","Embeddedness; Entrepreneurial values; Networks; Small and medium enterprises; Social capital; Stakeholders management; Territorial companies",
"Caputo A.","The third who joins a negotiation: A systematic review of the literature",2013,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84875896738&partnerID=40&md5=3192731efe308fdb49020f82a85d9d92","The article is aimed at providing a different perspective on third parties and tries to systematise our understanding about multilateral negotiations and integrative agreements. The key concepts investigated were the connection between the third who joins and the negotiation process, outcome and effectiveness, within business contexts. Research was guided using the so-called negotiation theory as a framework. Insights and documentation that previous research was fragmented are provided. Even if contemporary approaches integrated third party intervention in a broad understanding of causes and dynamics of conflicts, by definition third parties do not have a strong partisan position on the substantive issues in dispute. They seem to have been considered mainly as external entities, not fully interested and involved in the negotiation, thus with a lack of real interest for the implementation of the final agreement. Copyright © 2013 Inderscience Enterprises Ltd.","Integrative agreements; Multilateral negotiations; Stakeholder management",
