Authors,Title,Year,Link,Abstract,Author Keywords,Index Keywords
"Belenzon S., Patacconi A., Zarutskie R.","Married to the firm? A large-scale investigation of the social context of ownership",2015,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84947763589&partnerID=40&md5=43872156961abd57f8e06033656b2512","Research summary: Using a large sample of private firms across Europe, we examine how the social context of owners affects firm strategy and performance. Drawing on embeddedness theory and the institutional logics perspective, we argue that embeddedness in a family, in particular the nuclear family, can strengthen identification and commitment to the firm, but can also induce owners to behave more conservatively. Consistent with this argument, we find that family-owned firms have higher profit margins, returns on assets, and survival rates compared to single-owner or unrelated-owners' firms, but also invest and grow more slowly, hold greater reserves of cash, and rely less on external debt. These differences are most pronounced when the two largest shareholders are married. Our results highlight the key role of marital ties in explaining differences in behavior and performance among firms. Managerial summary: Despite the prevalence of the married-couple ownership structure in firms, little research has been dedicated to understanding how these firms are managed and perform. We examine the behavior and performance of firms owned by married couples in a large panel of closely held Western European firms. We find that married-owner family firms are managed more conservatively relative to firms with unrelated owners and even to other family-owned firms. In particular, married-owner family firms invest and grow more slowly and rely less on external finance. However, they also exhibit greater performance stability and higher profitability. Our findings suggest that social relationships among owners have a large impact on firm strategy and performance, and highlight some potential trade-offs to performance when married couples control firms. © 2015 John Wiley & Sons, Ltd.","Conservatism; Family ownership; Institutional logics; Marital ties; Social context","Profitability; Conservatism; Family ownership; Institutional logic; Marital ties; Social context; Economic and social effects"
"Setó-Pamies D., Papaoikonomou E.","A Multi-level Perspective for the Integration of Ethics, Corporate Social Responsibility and Sustainability (ECSRS) in Management Education",2015,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84920520405&partnerID=40&md5=9b2d156206baf99d48bdfac1483b7c3b","In recent years, much discussion has taken place regarding the social role of firms and their responsibilities to society. In this context, the role of universities is crucial, as it may shape management students’ attitudes and provide them with the necessary knowledge, skills and critical analysis to make decisions as consumers and future professionals. We emphasise that universities are multi-level learning environments, so there is a need to look beyond formal curricular content and pay more attention to implicit dimensions of the learning process in order to create significant learning. With this in mind, we propose an integrative and holistic approach to guide the integration of ethics, corporate social responsibility and sustainability in management education that aims to improve students’ knowledge and attitudes. In this model, we consider three interdependent levels of analysis–the institutional level, the curricular level and the instrumental level–which together produce a leverage effect on student learning. For each level, we identify the main issues and aspects that need to be considered, based on an extensive literature review in this field. © 2015 Springer Science+Business Media Dordrecht","Business ethics; Corporate social responsibility; Education for sustainability; Management education; Significant learning; Sustainability",
"Chan K.C., Fung A., Fung H.-G., Yau J.","A Citation Analysis of Business Ethics Research: A Global Perspective",2015,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84920771141&partnerID=40&md5=270900cf1456857f2b325fd4202feaab","This study provides a global perspective on citations of articles published in ten business ethics journals between 1999 and 2012 and establishes three findings. First, the results indicate that Journal of Business Ethics and Business and Society are the two top business ethics journals based on the distribution of normalized citations received. Second, although North America, particularly the US, remains the top producer of business ethics research, it has been surpassed by Europe in terms of weighted normalized research citations received in 2012, implying a potential diminishing global role of US influence in business ethics research over time. Third, the top-ranked US institutions have reduced their business ethics research impact in recent years, while the European institutions have sharply increased theirs. © 2015 Springer Science+Business Media Dordrecht","Business ethics journal ranking; Global pattern of business ethics research; School ranking",
"Gao Y.L., Mattila A.S.","The Impact of Option Popularity, Social Inclusion/Exclusion, and Self-affirmation on Consumers’ Propensity to Choose Green Hotels",2015,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84920854559&partnerID=40&md5=e3a1c709a03e17084e0763354635704b","Previous research on consumers’ willingness to choose a green hotel has yielded mixed results, with some studies indicating a positive relationship with the hotel’s CSR initiatives, while others suggesting that there is no booking advantage for hotels going green. The present research seeks to understand the social nature of green hotel booking decisions and proposes a conceptual framework elucidating three primary factors that underlie consumers’ propensity to choose a green hotel. The study findings indicate that, importantly, a consumer’s social relationship situation (social inclusion vs. social exclusion) with other consumers, self-affirmation (self-value/self-concept reinforcement), and the option popularity jointly influence consumers’ willingness to choose a green hotel. The authors adopt a 2 × 2 × 2 factorial experimental design to test the proposed hypotheses. Theoretical and managerial implications are discussed. © 2015 Springer Science+Business Media Dordrecht","CSR; Green hotels; Option popularity; Self-affirmation; Social exclusion; Social inclusion; Willingness to choose green hotels",
"Cassimon D., Engelen P.-J., Van Liedekerke L.","When do Firms Invest in Corporate Social Responsibility? A Real Option Framework",2015,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84921368606&partnerID=40&md5=8294cacf0dd9683c9b96e23c4a3e87e6","In this paper, the process for firms to decide whether or not to invest in corporate social responsibility is treated from a real option perspective. We extend the Husted (J Bus Ethics 60:175–183, 2005) framework with an important extra parameter that allows us to understand the timing of CSR investment and explain why some companies drag their feet over CSR investments. Our model explicitly allows for the impact of the opportunity cost of delaying the CSR investment decision, providing firms with tools to determine the optimal moment of exercising the CSR investment option. We illustrate our timing model through a case study and analyze governmental support strategies for CSR from a real options perspective. © 2015 Springer Science+Business Media Dordrecht","CSR; Optimal timing; Real options; Reputational risk; Stakeholder management",
"Cheng S., Lin K.Z., Wong W.","Corporate social responsibility reporting and firm performance: evidence from China",2015,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84921417317&partnerID=40&md5=b495a9df4f8e37adc5684071bbec1787","A series of product safety and child labor scandals in the mid-2000s aroused global concerns over business ethics and corporate social responsibility (CSR) in China. The general public expects companies to be socially responsible and to look beyond the maximizing of profits. In this study, we examine the relationship between the issuance of CSR reports and performance, in terms of accounting income, market return, and growth by firms listed in China in 2008–2009. We find that the historical performance of firms has significant and positive effects on the issuance of standalone CSR reports. There is also a positive correlation between current CSR disclosures and subsequent performance. Finally, we find that corporate donations are positively associated with improved performance in the following year. Our results support the view that CSR is a useful business strategy even in a developing country such as China. We call for government authorities in emerging markets to advocate CSR practices and for the market participants to change their perception of and attitude towards CSR. © 2015 Springer Science+Business Media New York","Accounting and market-based firm performance; China; Corporate social responsibility; Sustainability",
"Yang E.C.L., Khoo-Lattimore C.","Food and the Perception of Eating: The Case of Young Taiwanese Consumers",2015,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84921750686&partnerID=40&md5=361d8ccd4c52ccbc39ee625586c0b8fb","This study explores the food perception of young Taiwanese consumers, a growing market segment in the restaurant industry. An innovative qualitative tool known as the Zaltman Metaphor Elicitation Technique (ZMET) was employed to elicit deeper thoughts and emotions of young consumers. Twelve Taiwanese from Generation Y were invited to participate in a ZMET interview where they expressed their perceptions concerning food and eating through self-collected images. The data were analyzed using constant comparative method and charted on a consensus map. Five themes have evolved from the consensus map: health, trying new food, sharing, enhancing knowledge, and happiness. Findings reveal that young Taiwanese consumers are health-conscious and have high acceptance of novel food. They perceive food as a means of enjoyment and fostering social relationships. This study has contributed additional perspectives to existing literature by revealing the function of food in enhancing knowledge, as well as unveiling the deep-seated meanings of food associated with consumer's personal relevance values. Marketing implications for the restaurant industry targeting young Taiwanese consumers are proposed. © 2015 Asia Pacific Tourism Association",,
"van Offenbeek M.A.G., Vos J.F.J.","An integrative framework for managing project issues across stakeholder groups",2015,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84947335081&partnerID=40&md5=290a835e8e8380dd0a3f68dde70be59c","The stakeholders and the issues associated with a project are different concepts but closely interconnected. Despite this, the project stakeholder management literature falls short in analyzing the linkages between the stakeholders and the issues they bring. This paper develops a multilayered stakeholder-issue framework that makes the connections between stakeholders and issues explicit with the aim of helping project managers analyze and prioritize the issues that stakeholders confront them with. The framework's usability is preliminary evaluated through a case study of a multi-stakeholder implementation of an electronic health record (EHR) system in an institutionalized hospital environment. The framework enables a coherent assessment of stakeholders' issues. Using the case study, we discuss how such an assessment could improve the management of stakeholders' issues and their influence on a project's progress and outcomes. © 2015 Elsevier Ltd and Association for Project Management and the International Project Management Association.","Issue management; Issue-stakeholder connection; Knowledge transformation; Project management; Stakeholder management","Innovation; Electronic Health Record(EHR) System; Hospital environment; Integrative framework; Issue managements; Issue-stakeholder connection; Knowledge transformation; Project stakeholders; Stakeholder management; Project management"
"Soste L., Wang Q.J., Robertson D., Chaffe R., Handley S., Wei Y.","Engendering stakeholder ownership in scenario planning",2015,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84920161762&partnerID=40&md5=0e86a5b436a3b28040245cff89280151","Achieving stakeholder ownership is a frequently espoused benefit of participatory planning processes. However, little is written about what stakeholder ownership actually means, and more importantly, how participation needs to be structured in order to achieve it. We explore the nature of stakeholder ownership and propose a conceptual framework which distills the requirements for its achievement into two themes-. project governance and engagement processes. These themes are then enacted within each stage of an exploratory scenario planning process. Project governance deals with control and transparency in decision-making. It seeks to ensure that stakeholders make key decisions on project directions, processes and outputs. Engagement is based on the paradigm of collaboration or partnership. It requires the fostering of an environment for the safe expression of difference, mutual learning and co-generation of knowledge. We illustrate how the framework has been implemented in the context of planning for regional irrigated agriculture, provide an independent assessment of the level of stakeholder ownership achieved and reflect on project learnings, limitations and unresolved questions. © 2014 Elsevier Inc.","Scenario planning; Stakeholder engagement; Stakeholder ownership","Decision making; Conceptual frameworks; Independent assessment; Irrigated agriculture; Participatory planning; Project governance; Scenario Planning; Stakeholder engagement; Stakeholder ownership; Regional planning; conceptual framework; decision making; farming system; irrigation; participatory approach; partnership approach; planning system; stakeholder"
"Rittenburg T.L., Gladney G.A., Stephenson T.","The Effects of Euphemism Usage in Business Contexts",2015,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84922453763&partnerID=40&md5=763bf05400809b1c253ecacc98f263c4","Transparency is important in today’s business environment. The use of euphemisms decreases transparency yet is increasing in business and business education. This study examines the effects of euphemism on people’s attitudes toward actions and their intentions to perform those actions. It also measures the effect of oversight on attitudes and behavioral intentions. Using a 2 × 2 experimental design, we measured participants’ attitudes by employing a semantic differential scale and behavioral intentions by using a simple yes/no question regarding the action described. A questionnaire with 20 brief scenarios provided the euphemistic (transparent) versus non-euphemistic (less-transparent) condition. Oversight versus non-oversight conditions were manipulated through instructions to participants. Hypotheses regarding the effects of euphemism were supported; participants were both more likely to rate an action as appropriate and to indicate they would take that action when stated euphemistically. Oversight did not have a significant effect on attitude toward the action, but did significantly affect participants’ intentions to take that action. Findings suggest both managerial and ethical implications for businesses. Greater transparency includes more straight talk and less euphemism and is recommended to ensure employees’ understanding and implementation of ethical business actions. © 2015 Springer Science+Business Media Dordrecht","Business ethics; Communication; Euphemism; Managerial oversight; Transparency",
"Jagger S., Siala H., Sloan D.","It's All in the Game: A 3D Learning Model for Business Ethics",2015,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84922566841&partnerID=40&md5=4c2b4112d70d0bfb14b11510bc47eedb","How can we improve business ethics education for the twenty first century? This study evaluates the effectiveness of a visual case exercise in the form of a 3D immersive game given to undergraduate students at two UK Universities as part of a mandatory business ethics module. We propose that due to evolving learning styles, the immersive nature of interactive games lends itself as a vehicle to make the learning of ethics more ‘concrete’ and ‘personal’ and therefore more engaging. To achieve this, we designed and built an immersive 3D simulation game in the style of a visual case. The effectiveness of the game was evaluated using a mixed methods approach measuring recognised and adapted constructs from the technology acceptance model. Results demonstrate that students found the game beneficial to their learning of ethics with the development of knowledge and skills applicable to the real world and that they engaged with the process due to game elements. Findings demonstrate the potential for the development of simulated games to teach ethics at all levels and modes of delivery and the contribution of this type of visual case model as a pedagogic method. © 2015 Springer Science+Business Media Dordrecht","Business ethics education; Business simulation game, serious games; Experiential learning; Interactive learning; Mixed methods; Teaching business ethics",
"Özbek M.F., Yoldash M.A., Tang T.L.-P.","Theory of Justice, OCB, and Individualism: Kyrgyz Citizens",2015,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84922570704&partnerID=40&md5=9edda50883e52ffc00f0f17cf744d4ce","Research suggests that organizational justice (procedural, distributive, and interactional justice) has important impacts on work-related attitudes and behaviors, such as organizational citizenship behavior (OCB). In this article, we explore the extent to which individualism moderates the relationship between organizational justice and OCB (organizational obedience, participation, and loyalty) among citizens in Kyrgyzstan. We make additional contributions to the literature because we know very little about these constructs in this former Soviet Union country, Kyrgyzstan, an under-researched and under-represented region of the world. Results of our data collected from 402 managers and employees in Kyrgyzstan offer the following new discoveries. All three justice constructs are related to OCB. Individualism moderates only the distributive and interactive justice to OCB relationships. We develop an intricate theory with provocative implications: Procedural justice produces obedience. For “individualists,” interactional justice inspires loyalty and, interestingly, distributive justice “can only buy” participation, but “can’t buy” loyalty. Therefore, for individualists, interactional justice outweighs distributive justice for organizational loyalty. Based on Kyrgyz citizens’ justice, OCB, and individualism, our theory reveals novel insights regarding culture, money attitude, and intrinsic motivation and provides critical and practical implications to the field of business ethics. © 2015 Springer Science+Business Media Dordrecht","Contextualization; Ethics; Former soviet union country; Individualism; Intrinsic motivation; Money; Organizational citizenship behavior; Organizational justice; Social exchange",
"Werner A., Lim M.","The Ethics of the Living Wage: A Review and Research Agenda",2015,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84922733063&partnerID=40&md5=d14557aa5fa104525e70bae71d9ff12c","To date, business ethicists, corporate social responsibility scholars as well as management theorists have been slow to provide a comprehensive and critical scrutiny of the Living Wage concept. The aim of this article, therefore, is to conceptualize the living wage (LW) in its philosophical as well as practical dimensions in order to open up the ethical implications of its introduction and implementation by companies. We set out the legal, socio-institutional and economic contexts for the debates around the LW and review arguments for, and against, it. Key philosophical arguments from the perspectives of sustainability, capability and externality are invoked and discussed in order to demonstrate the issues and challenges involved for companies, state and civil society actors. Relevant examples from the private sector are examined to demonstrate some of the practical issues involved when the LW is introduced by employers. The article also recommends avenues for a research agenda into the LW for business ethicists, CSR and management researchers in contexts such as the UK, where a voluntary, rather than mandatory, approach to the implementation of the LW is adopted. © 2015 The Author(s)","Business ethics; Corporate Social Responsibility; Living wage; United Kingdom; Voluntarism",
"Li Y., Turner S., Cui H.","Confrontations and concessions: an everyday politics of tourism in three ethnic minority villages, Guizhou Province, China",2015,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84923297218&partnerID=40&md5=f4ad16ed34d396c2dc7b993c84a61d00","As a state-promoted livelihood diversification approach for ethnic minority communities in rural China, tourism development influences household and community assets in diverse ways. Focusing on three case study villages in Qiandongnan Hmong and Dong Autonomous Prefecture, Guizhou Province, we compare the livelihoods of one village without tourism to date (but slated for tourism development in the near future), one with a ‘medium’ level of tourism, and another where tourism is in full force. Our analysis of the transitional characteristics of these communities focuses on agriculture, income-related activities, cultural norms, and social relationships to shed light on the everyday politics of ethnic minority households under different stresses and demands from local government and state-controlled tourism businesses. We find that confrontations have arisen due to tourism expansion and state tourism planning directives among a wide range of stakeholders: Zhailao elites, core and peripheral tourism communities, country-level governments, local residents, and tourists. In turn, local residents have made broad concessions ranging from resignation to unwelcome changes in their livelihoods and new income inequalities, to acceptance of certain tourism-based changes and reallocation of resources. In sum, we find that villagers’ everyday politics involves coping with or challenging new tensions in diverse ways, yet at times marginalisation remains. © 2015 Taylor & Francis","ethnic minorities; everyday politics; Guizhou Province; livelihood diversification; tourism",
"Martin K.","Understanding Privacy Online: Development of a Social Contract Approach to Privacy",2015,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84923239709&partnerID=40&md5=0ec0278451ea46110da42584cc8ffdf4","Recent scholarship in philosophy, law, and information systems suggests that respecting privacy entails understanding the implicit privacy norms about what, why, and to whom information is shared within specific relationships. These social contracts are important to understand if firms are to adequately manage the privacy expectations of stakeholders. This paper explores a social contract approach to developing, acknowledging, and protecting privacy norms within specific contexts. While privacy as a social contract—a mutually beneficial agreement within a community about sharing and using information—has been introduced theoretically and empirically, the full impact on firms of an alternative framework to respecting the privacy expectations of stakeholders has not been examined. The goal of this paper is to examine how privacy norms develop through social contract’s narrative, to redescribe privacy violations given the social contract approach, and to critically examine the role of business as a contractor in developing privacy norms. A social contract narrative dealing specifically with issues of privacy is an important next step in exploring a social contract approach to privacy. Here, the narrative is used to explain to analyze the dynamic process of privacy norm generation within particular communities. Based on this narrative, individuals within a given community discriminately share information with a particular set of obligations in mind as to who has access to the information and how it will be used. Rather than giving away privacy, individuals discriminately share information within a particular community and with norms governing the use of their information. Similar to contractual business ethics’ impact on global commerce in explaining how and why norms vary across global contexts, the social contract approach to privacy explains how and why norms vary across communities of actors. Focusing on agreements around privacy expectations shifts the responsibility of firms from adequate notification to the responsibility of firms as contractors to maintain a mutually beneficial and sustainable solution. © 2015 The Author(s)","Fair Information Practices; Internet; Online; Privacy; Social contract; Technology",
"Adelstein J., Clegg S.","Code of Ethics: A Stratified Vehicle for Compliance",2015,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84923247481&partnerID=40&md5=49fc1f3d79d1aefe8f07f7d00fbdd197","Ethical codes have been hailed as an explicit vehicle for achieving more sustainable and defensible organizational practice. Nonetheless, when legal compliance and corporate governance codes are conflated, codes can be used to define organizational interests ostentatiously by stipulating norms for employee ethics. Such codes have a largely cosmetic and insurance function, acting subtly and strategically to control organizational risk management and protection. In this paper, we conduct a genealogical discourse analysis of a representative code of ethics from an international corporation to understand how management frames expectations of compliance. Our contribution is to articulate the problems inherent in codes of ethics, and we make some recommendations to address these to benefit both an organization and its employees. In this way, we show how a code of ethics can provide a foundation for ethical sustainability, while addressing management intentions and employees’ ethical satisfaction. © 2015 Springer Science+Business Media Dordrecht","Business ethics; Code of ethics; Domination; Genealogical discourse analysis; Governance; Organizational risk management; Power relationships",
"Luke T.","Sustainable business: A critique of corporate social responsibility policies and practices",2015,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84940705599&partnerID=40&md5=f9111084e842e4103b24ec14fb0aca87",[No abstract available],,
"Redclift M., Springett D.","Routledge international handbook of sustainable development",2015,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84940657818&partnerID=40&md5=75fc23bd6dc05cb0fde8f7084cb91f83","This Handbook gives a comprehensive, international and cutting-edge overview of Sustainable Development. It integrates the key imperatives of sustainable development, namely institutional, environmental, social and economic, and calls for greater participation, social cohesion, justice and democracy as well as limited throughput of materials and energy. The nature of sustainable development and the book's theorization of the concept underline the need for interdisciplinarity in the discourse as exemplified in each chapter of this volume. The Handbook employs a critical framework that problematises the concept of sustainable development and the struggle between discursivity and control that has characterised the debate. It provides original contributions from international experts coming from a variety of disciplines and regions, including the Global South. Comprehensive in scope, it covers, amongst other areas: Sustainable architecture and design, Biodiversity, Sustainable business, Climate change, Conservation, Sustainable consumption, De-growth, Disaster management, Eco-system services, Education, Environmental justice, Food and sustainable development, Governance, Gender, Health, Indicators for sustainable development, Indigenous perspectives, Urban transport. The Handbook offers researchers and students in the field of sustainable development invaluable insights into a contested concept and the alternative worldviews that it has fostered. © 2015 Michael Redclift and Delyse Springett. All rights reserved.",,
"Wang Y., Cheney G., Roper J.","Virtue Ethics and the Practice–Institution Schema: An Ethical Case of Excellent Business Practices",2015,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84924184019&partnerID=40&md5=220e427634d7d550957569a2bbfb59f0","This paper aims to contribute to a greater understanding of the theory of virtue ethics and its applications in the business arena. In contrast to other prominent approaches to ethics, virtue ethics provides a useful perspective in making sense of various business ethics issues with an emphasis on the moral character of the individuals and its transformational influences in driving ethical business conduct. Building on Geoff Moore’s (Bus Ethics Q 12(1):19–32, 2002; Bus Ethics Q 15(2):237–255, 2005; Bus Ethics Q 18(4):483–511, 2008) treatment of Alasdair MacIntyre’s practice–institution schema, the paper discusses how individuals, as moral agents, can serve to promote virtuous business conduct and help foster a moral and ethical climate in the organization and in society at large. Using interview data from a broader study of the New Zealand wine industry as explanatory examples, the paper argues that while many companies’ sustainable practices are still largely market based, such excellent business practices are often driven by individuals’ moral and ethical pursuits. © 2015 Springer Science+Business Media Dordrecht","Business ethics; Corporate social responsibility; New Zealand wine industry; Practice–institution schema; Social entrepreneurship; Sustainability; Sustainable enterprise; Transformational leadership; Virtue ethics",
"Fryer M.","A Role for Ethics Theory in Speculative Business Ethics Teaching",2015,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84924191146&partnerID=40&md5=99bfbe6e38eed91f7bd779636825ac88","The paper discusses the role that ethics theory might play in business ethics teaching. It is noted that little attention is devoted to the explanation and application of ethics theory in business ethics textbooks, which suggests that ethics theory is held in low esteem by business ethics educators. This relative disregard has been justified by some critics on the basis of the limited usefulness of ethics theory to business ethics pedagogy. Notwithstanding these criticisms, the paper argues that ethics theory can play an important role in business ethics teaching which conforms to a speculative agenda. A speculative agenda is described, and a contribution that ethics theory can make to it is explained. This constitutes a form of immanent critique, which enables putative statements of business ethicality to be subjected to critique against the cultural values upon which their credibility rests. Ethics theory is offered as a mediating resource to facilitate such critique. Some criteria that the presentation of ethics theory needs to meet if it is to fulfill this speculative agenda are also outlined. © 2015 Springer Science+Business Media Dordrecht","Business ethics teaching; Ethics theory; Immanent critique; Speculative method",
"Singh J.","The Influence of CSR and Ethical Self-Identity in Consumer Evaluation of Cobrands",2015,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84924275840&partnerID=40&md5=c11f231468461a3e166828d36568dc5c","An important aspect of brand perception emanates from its corporate social responsibility (CSR) activity. When two brands involved in CSR activities form a cobranding alliance, their respective CSR perceptions can impact consumer attitudes toward the alliance. As an ethically-oriented strategy, the alliance can be potentially beneficial to both partner brands, and can create opportunities for promoting CSR activities. The research streams on brand management, cobranding, and CSR, however, are silent about this important branding strategy that has several embedded business and societal benefits. This study examines how CSR-based consumer perceptions and ethical self-identity impact consumer evaluation of cobrands. Employing a quasi-experimental between-subjects design, the study tests six cobranding scenarios in three product categories. The data were collected via structured questionnaires resulting in 318 valid responses. The data were analyzed employing Partial Least Squares Structural Equation Modeling. The results confirm that positive CSR perceptions toward the partner brands are robust indicators of attitudes toward cobrands. Further, the match between the CSR activities of the partner brands (positive CSR fit) and the product categories (product fit) influences cobrand attitudes. The results also show evidence of ‘spill-over’ effects, where the alliance has a positive impact on subsequent CSR perceptions toward the partner brands. Additionally, the findings demonstrate an asymmetry in the effects of the cobrand on subsequent CSR perceptions wherein consumers with low ethical self-identity show greater spill-over effects from the cobrand than those with high ethical self-identity. The study contributes to knowledge in the domains of business ethics, cobranding, and social responsibility. The findings have managerial implications for designing CSR-based ethical branding strategies for cobrands. © 2015 Springer Science+Business Media Dordrecht","Cobranding; Corporate social responsibility; Ethical self-identity; Partial least squares structural equation modeling; Spill-over effects",
"Huang Y., Yang C.-G., Baek H., Lee S.-G.","Revisiting media selection in the digital era: adoption and usage",2015,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84924347937&partnerID=40&md5=a3102922e43f7e0e2f48cd710c7b52ed","This study presents an empirical analysis of the usage of limited media resources, gratification of user expectations, complementarity between different types of media, and the competitive relationship of media, based on new media in China, specifically Wechat, Weibo, and Renren. In this study, previously un-researched areas of the difference between old and new media as well as competition among the new media are analyzed so as to suggest strategies for increasing the market share. The results showed that (1) Wechat, a service which has converged the positive attributes of old and new media, provided a high level of user gratification by meeting user’s diverse requirements, while Weibo beat other social media regarding information seeking because its network structure has advantage on extensive information acquisition. On the other hand, Renren was less competitive than Wechat and Weibo, but it still had its place as an information seeking media because of the plentiful amount of information such as pictures and videos. (2) There was keen competition among the media that provided high levels of user gratification. (3) Old media were competitively superior in media richness, equivocality reduction, and the social relationship, while new media were competitively superior in information seeking and remediation of media. The conclusions suggest that, for social network service/site-based new media to obtain the advantage in the media market, they need to provide users more diverse communication functions and a platform for more meaningful communications. © 2015 Springer-Verlag Berlin Heidelberg","Media richness; New media; Niche theory; Social media; Social network service",
"Frostenson M.","Humility in Business: A Contextual Approach",2015,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84924939792&partnerID=40&md5=1daac095b09eda4baeb6950bc7e4aad0","The virtue of humility is often considered to be at odds with common business practice. In recent years, however, scholars within business ethics and leadership have shown an increasing interest in humility. Despite such attention, the argument for the relevance of humility in business could be expanded. Unlike extant research that focuses on humility as a character-building virtue or instrumentally useful leadership trait, this article argues that humility reflects the interdependent nature of business. Through such an approach, the article gives an extrinsic motivation of the relevance of humility in business, and, from a theoretical point of view, links the intra-personal and intra-organizational perspective on humility to an inter-organizational one. The article contextualizes the virtue of humility by relating it to the economic, cognitive, and moral aspects of business practice and managerial work. It claims that the assumption of self-sufficiency in business is a grave misrepresentation of what business is—a practice characterized by interdependency. Potential links between virtue ethics, leadership, and contextually oriented theories of business, such as stakeholder theory, network theories, and resource dependence theory, are also identified. © 2015 Springer Science+Business Media Dordrecht","Business; Context; Humility; Network theory; Resource dependence theory; Self-sufficiency; Stakeholder theory; Virtue",
"Dunham L.M., Jorgensen R., Washer K.","Securities Lending Activities in Mutual Funds and ETFs: Ethical Considerations",2015,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84925070822&partnerID=40&md5=4b1f830716f712a6b87bfbd0c4f5acaa","Securities lending has been a lucrative business for mutual funds and exchange-traded funds (ETFs) over the past decade. Unfortunately for investors, the sponsors of these funds have not been very transparent with the details of their securities lending programs, and consequently most investors in these funds are unaware of their exposure to the risks inherent in securities lending. Interestingly, most funds do not return the full profits from securities lending activities to their investors. In this paper, we examine and discuss the ethical considerations related to the securities lending activities of mutual funds and ETFs and offer a series of best practices that we believe will provide better transparency of these activities to fund investors. © 2015 Springer Science+Business Media Dordrecht","Business ethics; ETFs; Ethics; Mutual funds; Securities lending",
"Fernández J.L., Camacho J.","Effective Elements to Establish an Ethical Infrastructure: An Exploratory Study of SMEs in the Madrid Region",2015,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84925264923&partnerID=40&md5=610789488573c0e77f8ebb55698010df","The purpose of this study is to identify the elements that can be implemented to achieve an ethical infrastructure, in small and medium enterprises (SMEs). The ethical infrastructure is considered as a set of formal and informal systems, leadership, climate and culture, related to ethical issues. The research was carried out through interviews and focus groups with managers from 28 companies in Madrid, all signatories to the Global Compact. The identified key elements in SMEs are leadership, informal managerial and formal communication. This study also explores different factors that influence the effectiveness, implementation, and sustainability of the ethical infrastructure in SMEs, discovering some factors that can act as both accelerators and barriers such as pressure from customers. Additional findings regarding the concepts of ethics and corporate social responsibility in SMEs, dilemmas and characteristics of the culture and climate are also presented. © 2015 Springer Science+Business Media Dordrecht","Business ethics; Corporate social responsibility; CSR; Ethical infrastructure; Small and medium enterprises; SME",
"Goodstein J., Butterfield K., Neale N.","Moral Repair in the Workplace: A Qualitative Investigation and Inductive Model",2015,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84925250264&partnerID=40&md5=a1df6b6feded45fd31886ecd339778ac","The topic of moral repair in the aftermath of breaches of trust and harmdoing has grown in importance within the past few years. In this paper, we present the results of a qualitative study that offers insight into a series of key issues related to offender efforts to repair interpersonal harm in the workplace: (1) What factors motivate offenders to make amends with those they have harmed? (2) In what ways do offenders attempt to make amends? (3) What outcomes emerge from attempts to make amends? Drawing from the findings, we build an inductive model intended to guide future business ethics and management inquiry and research in this area. © 2015 Springer Science+Business Media Dordrecht","Forgiveness; Interpersonal harm; Making amends; Moral repair; Qualitative research",
