Authors,Title,Year,Link,Abstract,Author Keywords,Index Keywords
"Rossouw G.J.","Business ethics: Where have all the Christians gone?",1994,"http://www.scopus.com/inward/record.url?eid=2-s2.0-0001126413&partnerID=40&md5=9f402880cee7a04d0148db3e3c4f90ce","The paper starts by giving a historical and philosophical explanation for the current separation between theology and economics. It is then argued that postmodern culture offers the church and theology an opportunity to get reinvolved in the world of business, and especially in Business Ethics. Before opportunities for involvement is discussed, the question on the unique nature of Christians ethics is posed. The notion of Christian ethics as essentially an understanding of reality is proposed and defended against rival interpretations of Christians ethics. Finally the role that the church and theology can play in developing business morality on the marco-, meso-, and micro-economic levels are discussed. © 1994 Kluwer Academic Publishers.",,
"Trevino L.K., McCabe D.","Meta-learning about business ethics: Building honorable business school communities",1994,"http://www.scopus.com/inward/record.url?eid=2-s2.0-0001372621&partnerID=40&md5=d322dd08600242cd7eb9cbd3bd52cd54","We propose extending business ethics education beyond the formal curriculum to the ""hidden curriculum"" where messages about ethics and values are implicitly sent and received. In this meta-learning approach, students learn by becoming active participants in an ""honorable"" business school community where real ethical issues are openly discussed and acted upon. When combined with formal ethics instruction, this meta-learning approach provides a framework for a proposed comprehensive program of business ethics education. © 1994 Kluwer Academic Publishers.",,
"Kavathatzopoulos I.","Training professional managers in decision-making about real life business ethics problems: The acquisition of the autonomous problem-solving skill",1994,"http://www.scopus.com/inward/record.url?eid=2-s2.0-0002132763&partnerID=40&md5=86e600521e13155011161868715fa6c3","In the present study business managers in Kabi Pharmacia Company were trained in the use of the autonomous method in their decision-making about solving real life business ethics problems. According to the psychological theories of Piaget, Vygotsky, and Kohlberg, it is possible to promote the acquisition of the autonomous ethical skill by instruction and training. Indeed, participation in a one-day educational programme which focused on the training of the autonomous cognitive ability and not on the transfer of moral content, was sufficient to provide a shift in the mode of decision-making about business ethics problems towards the autonomous ethical function. This change was still stable one month later. A test was constructed by items representing current business ethics conflicts in order to assess ethical function. © 1994 Kluwer Academic Publishers.",,
"Randall D.M.","Why students take elective business ethics courses: Applying the theory of planned behavior",1994,"http://www.scopus.com/inward/record.url?eid=2-s2.0-0002132651&partnerID=40&md5=6f944af2eea4e06ef440a758cd7b4a73","Despite the prevalence of elective business ethics courses, little research has sought to explain and predict why some students enroll in these courses and while others do not. Using the theory of planned behavior (Ajzen and Madden, 1986) as a theoretical foundation, 178 graduate students in Ireland were surveyed about their intention to sign up for an elective ethics class. Their behavior was measured two months later. The results reveal the power of the theory of planned behavior to explain and predict who takes elective ethics classes. © 1994 Kluwer Academic Publishers.",,
"Soutar G., McNeil M.M., Molster C.","The impact of the work environment on ethical decision making: Some Australian evidence",1994,"http://www.scopus.com/inward/record.url?eid=2-s2.0-33845702314&partnerID=40&md5=515e7d19b607c874466cc863d1d0a2c4","Business ethics has emerged in recent years as a field of significant scholarly endeavour. Particularly well documented is the existence of ethical conflict at work and the reported inseparability of business decisions and moral consequences. However, to date, the majority of studies have been conducted in the American business context. This paper examines the concept of ethical conflict as experienced by employees in the Australian context. According to a sample of Western Australian managers, ethical conflicts at work do occur - with relative frequency. Of considerable concern is the high incidence of cases where the demands of superiors are deemed to be the cause of this conflict. This finding is particularly disturbing as superiors are also the primary influence on employee ethical decision making. It would see that the ethics role models are also the instigators of unethical behaviour. This research has confirmed in the Western Australian context that the values of top management do have significant impact on the ethical choices made by employees. The management of organisational culture, therefore, is a key to raising ethical standards in business. The institutionalisation of ethics by such formal means as codes of ethics is a necessary, but insufficient, condition of ensuring ethical behaviour in organisations. Management of the informal climate is pivotal to the achievement of ethical organisational behaviour. © 1994 Kluwer Academic Publishers.",,
"Elm D.R., Weber J.","Measuring moral judgment: The Moral Judgment Interview or the Defining Issues Test?",1994,"http://www.scopus.com/inward/record.url?eid=2-s2.0-0001672824&partnerID=40&md5=ae2e3289b22aff613c209c4508c20097","This paper compares and contrasts two distinct techniques for measuring moral judgment: The Moral Judgment Interview and the Defining Issues Test. The theoretical foundations, accompanying advantages and limitations, as well as appropriate usage of these methodologies are discussed. Adaptation and use of the instruments for business ethics research is given special attention. © 1994 Kluwer Academic Publishers.",,
"Primeaux P., Stieber J.","Profit maximization: The ethical mandate of business",1994,"http://www.scopus.com/inward/record.url?eid=2-s2.0-0000689756&partnerID=40&md5=6c607c3bfe667a7ce781658482e68e9e","The authors propose a model for business ethics which arises directly from business practice. This model is based on a behavioral definition of the economic theory of profit maximization and situates business ethics within opportunity costs. Within that context, they argue that good business and good ethics are synonymous, that ethics is at the heart and center of business, that profits and ethics are intrinsically related. © 1994 Kluwer Academic Publishers.",,
"Pinkston T.S., Carroll A.B.","Corporate citizenship perspectives and foreign direct investment in the U.S.",1994,"http://www.scopus.com/inward/record.url?eid=2-s2.0-0001341294&partnerID=40&md5=f167849a2b6c2fffba5e2ecadc80e113","As foreign direct investment in the U.S. continues to become both more visible and controversial, the general public remains skeptical about the corporate citizenship of these foreign affiliates. Four dimensions of corporate citizenship - orientations, organizational stakeholders, issues, and decision-making autonomy - were used to compare the inclinations of foreign affiliates with the domestic firms operating in the U.S. chemical industry. The only significant differences between the U.S. sample and those firms headquartered in other countries-of-origin were found in the area of corporate citizenship decision making autonomy. © 1994 Kluwer Academic Publishers.",,
"Peek L.E., Peek G.S., Horras M.","Enhancing Arthur Andersen business ethics vignettes: Group discussions using cooperative/collaborative learning techniques",1994,"http://www.scopus.com/inward/record.url?eid=2-s2.0-0001318532&partnerID=40&md5=196980e1b9622e1c3126e1cba1a62c40","Arthur Anderson & Co. has made a significant contribution to assist and encourage the teaching of business ethics. They provided assistance initially through workshops and curriculum materials; currently they are using campus coordinators to disseminate information and materials. The curriculum materials can be used by the instructor to assist students in practicing their moral reasoning skills and cover four academic areas: Accounting, Finance, Marketing, and Management. These materials include business ethics video vignettes, suggestions on presentation methods, guidelines for implementing a stakeholders' analysis approach to ethical reasoning, and possible discussion questions. The vignettes present ethical dilemmas that persons may encounter in entry level positions. We have used the vignettes, the accompanying discussion questions, and the suggested stakeholder analysis in class presentations. This paper presents a discussion of the basic concepts associated with cooperative learning, an example of the implementation of cooperative learning techniques using the Arthur Andersen Accounting Ethics Vignettes, and empirical results of the influence of these particular group discussions on the students' ethical responses. We did not attempt to measure whether the individuals' moral levels changed, but whether the group discussions stimulated any changes in the students attitudes toward the particular ethical dilemma they viewed. © 1994 Kluwer Academic Publishers.",,
"Mellema G.","Business ethics and doing what one ought to do",1994,"http://www.scopus.com/inward/record.url?eid=2-s2.0-0002409429&partnerID=40&md5=effb2e275bfe551ab5e6391cd7ed0d2f","There are situations in human life where the failure to perform a certain act can be morally blameworthy and at the same time not constitute the failure of moral duty or obligation. While traditional approaches to ethics have not acknowledged the possibility of these acts, recent contributions to the literature have made a strong and convincing case for their existence. Here I explain the nature of these acts, present some examples of these acts as they might arise in one's business or professional life, and point out the importance of recognizing and performing these acts for those who wish to practice good ethics in their business or professional lives. © 1994 Kluwer Academic Publishers.",,
"Poitras G.","Shareholder wealth maximization, business ethics and social responsibility",1994,"http://www.scopus.com/inward/record.url?eid=2-s2.0-0002412738&partnerID=40&md5=2340335b5ed7de33a41e7d24c2388d97","The primary objective of this article is to develop a framework for analyzing the ethical foundations and implications of shareholder wealth maximization (SWM). Distinctions between SWM and the more widely examined construct of profit maximization are identified, the most significant being the central role played in SWM by the market mechanism for pricing the corporation's securities. It is argued that empirical tests concerned with evaluating the ethical implications of SWM will almost surely involve a joint hypothesis. A number of recent empirical studies aimed at testing hypotheses with explicit ethical content are reviewed. © 1994 Kluwer Academic Publishers.",,
"L'Etang J.","Public relations and corporate social responsibility: Some issues arising",1994,"http://www.scopus.com/inward/record.url?eid=2-s2.0-0010187564&partnerID=40&md5=21c6fe6957715e73dc268bd013f9b954","The paper questions current assumptions about the benefits of corporate social responsibility and the claims that corporations make on behalf of their corporate social responsibility programmes. In particular, the paper suggests that the use of corporate social responsibility for public relations ends raises moral problems over the motivation of corporations. The paper cautions that the justifications which corporations employ may either be immoral or inaccurate with regard to the empirical evidence gained from a small-scale qualitative study carried out in the UK at a time when the practice of corporate social responsibility was expanding quickly (1989). It is noticeable, in retrospect, that great emphasis is placed upon environmental rather than social responsibility. This implies that organisations are primarily reactive in their development of corporate social responsibility programmes and that they respond to external pressures rather than working out the nature of their corporate responsibilities. It might suggest that corporations only take such actions when they feel compelled to do so by consumerist and environmentalist lobbies. The paper argues that corporations do need to find moral justifications for their moral activities and to ensure that corporate social responsibility practice lives up to the claims made by public relations practitioners. The paper explores the nature of public relations and illustrates how its responsibility for corporate social responsibility extends beyond truthfulness in publicity. © 1994 Kluwer Academic Publishers.",,
"Kharkhordin O., Gerber T.P.","Russian Directors' Business Ethic: A Study of Industrial Enterprises in St Petersburg, 1993",1994,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84937306317&partnerID=40&md5=a607615c441806d8bf08210497ed3501",[No abstract available],,
"Rossouw G.J.","Rational interaction for moral sensitivity: A postmodern approach to moral decision-making in business",1994,"http://www.scopus.com/inward/record.url?eid=2-s2.0-0002980155&partnerID=40&md5=ba95b5e2fdd317c8a3fcbab2d65692b5","Moral dissensus is a distinct feature of our time. This is not only true of our post-modern culture in general, but also of business culture specifically. In this paper I start by explaining how modernist rationality has produced moral dissensus without offering any hope of bringing an end to it in the foreseeable future. Opting for a form of post-modernist rationality as the only viable way of dealing with moral dissensus, I then make an analysis of a number of ways proposed by both specialists in the field of business ethics, as well as philosophers to deal with moral decision-making in this situation of moral dissensus. The conclusion reached is that none of these attempts succeeds in coming to terms with moral dissensus. I then formulate an alternative approach to moral decision-making which I call: ""Rational interaction for moral sensitivity"". After explaining this approach, I defend it against some of the most obvious objections that might be raised against it in a business environment. When you're talking birth control, what blocks it and freezes it out is that it's not a matter of more or fewer babies being argued. That's just on the surface. What's underneath is a conflict of faith, of faith in empirical social planning versus faith in the authority of God as revealed by the teachings of the Catholic Church. You can prove the practicality of planned parenthood till you get tired of listening to yourself and it's going to get nowhere because your antagonist isn't buying the assumption that anything socially practical is good per se. Goodness for him has other sources which he values as much as or more than social practicality. (Robert M. Pirsig, Zen and the Art of Motorcycle Maintenance.) © 1994 Kluwer Academic Publishers.",,
"Siegel K., Raveis V.H., Karus D.","Psychological well-being of gay men with AIDS: Contribution of positve and negative illness-related network interactions to depressive mood",1994,"http://www.scopus.com/inward/record.url?eid=2-s2.0-0028092063&partnerID=40&md5=a68dde81479f85c5d5b03c137c198ed2","While the positive functions of social network interactions in ameliorating the effects of life stress are widely documented and acknowledged, a growing body of research investigations has demonstrated that social relationships can concurrently be a source of stress and that actions intended to be supportive may instead be experienced as psychologically disturbing. Data from a study of the social support experiences of gay men diagnosed with AIDS were examined to determine the contribution to the men's depressive mood of positive and negative network interactions (n = 83). Although the results are consistent with the social support literature regarding the beneficial effect of positive network interactions for seriously-ill individuals, the findings also indicate that negative illness-related network interactions are associated with decreases in depressive mood, as indicated by scores on the Center for Epidemiological Studies of Depression Scale (CES-D). The findings also demonstrate the additive effects of positive and negative network interactions and clearly point out the value of investigating the complexity and multiple functions of social interactions. © 1994.","AIDS; gay men; social support","acquired immune deficiency syndrome; adult; article; depression; homosexuality; human; major clinical study; male; mental health; rating scale; social interaction; stress; Acquired Immunodeficiency Syndrome; Adaptation, Psychological; Adult; Depression; Health Status; Homosexuality, Male; Human; Interpersonal Relations; Interview, Psychological; Male; Middle Age; Regression Analysis; Social Environment; Social Support; Support, U.S. Gov't, P.H.S."
"Jackson J.C., Jackson-Carroll L.","The social significance of routine health behavior in Tamang daily life",1994,"http://www.scopus.com/inward/record.url?eid=2-s2.0-0028183857&partnerID=40&md5=42bacbb09eddcde5293df3a8a39bf5b6","Programs to promote behavioral change among non-Western people sometimes emphasize individual cognitive processes at the expense of social practices. While health beliefs are important, it is equally important to understand the language and the pattern of relationships that affect routine health behaviors. In rural central Nepal we conducted a health survey of 265 Tamang people, followed by a series of 22 in-depth interviews focused on diarrhea and related illnesses. This paper describes the nomenclature used and automatic health behaviors enacted, in response to diarrheal illnesses in Tamang villages. We draw on the work of Anthony Giddens to show that routine health behavior is embedded in specific social relationships that in turn help to structure many aspects of Tamang daily life. We discuss the significance of routine Tamang health behavior in light of oral rehydration therapy programs. © 1994.","diarrheal disease; health behaviors; Nepal; oral rehydration therapy","adolescent; adult; article; child; diarrhea; female; health behavior; health survey; human; infant; male; nepal; oral rehydration therapy; social aspect; Adult; Diarrhea; Female; Fluid Therapy; Health Behavior; Human; Male; Medicine, Traditional; Models, Theoretical; Nepal; Support, Non-U.S. Gov't; diarrhoea treatment; health behaviour; social relations; Tamang people; Nepal"
"Neaigus A., Friedman S.R., Curtis R., Des Jarlais D.C., Terry Furst R., Jose B., Mota P., Stepherson B., Sufian M., Ward T., Wright J.W.","The relevance of drug injectors' social and risk networks for understanding and preventing HIV infection",1994,"http://www.scopus.com/inward/record.url?eid=2-s2.0-0028366348&partnerID=40&md5=677000421d7d198168d1c8ce523e2978","Focusing on the social environment as well as the individual should both enhance our understanding of HIV transmission and assist in the development of more effective prevention programs. Networks are an important aspect of drug injectors' social environment. We distinguish between (1) risk networks (the people among whom HIV risk behaviors occur) as vectors of disease transmission, and (2) social networks (the people among whom there are social interactions with a mutual orientation to one another) as generators and disseminators of social influence. These concepts are applied to analyses of data from interviews with drug injectors in two studies. In the first study drug injectors' risk networks converge with their social networks: 70% inject or share syringes with a spouse or sex partner, a running partner, or with friends or others whom they know. Qualitative data from interviews with injectors in the second study also show that the social relationships between drug injectors and members of their risk network are often based on long-standing and multiplex relationships, such as those based on kinship, friendship, marital and sexual ties, and economic activity. In the first study the vast majority of injectors, over 90%, have social ties with non-injectors. Injectors with more frequent social contacts with non-injectors engage in lower levels of injecting risk behavior. Risk settings may function as risk networks: injectors in this study who inject at shooting galleries are more likely than those who do not to rent used syringes, borrow used syringes and inject with strangers. Since the adoption of a network approach is relatively new, a number of issues require further attention. These include: how to utilize social networks among drug injectors to reduce risk through peer pressure; how to promote risk reduction by encouraging ties between injectors and non-injectors; and how to integrate biographical and historical change into understanding network processes. Appropriate methodologies to study drug injectors' networks should be developed, including techniques to reach hidden populations, computer software for managing and analyzing network data bases, and statistical methods for drawing inferences from data gathered through dependent sampling designs. © 1993.","AIDS; drug injectors; HIV; IDUs; injecting drug users; networks; risk networks; social networks","article; data analysis; drug abuse; health behavior; health hazard; human; human immunodeficiency virus infection; human relation; intravenous drug administration; risk management; social aspect; sociology; virus transmission; Adult; Female; HIV Infections; Human; Male; Peer Group; Risk-Taking; Social Environment; Substance Abuse, Intravenous; Support, Non-U.S. Gov't; Support, U.S. Gov't, P.H.S."
"Klovdahl A.S., Potterat J.J., Woodhouse D.E., Muth J.B., Muth S.Q., Darrow W.W.","Social networks and infectious disease: The Colorado Springs study",1994,"http://www.scopus.com/inward/record.url?eid=2-s2.0-0028366512&partnerID=40&md5=0e365f22f4ea6a446d84aad7287597ad","The social network paradigm provides a set of concepts and methods useful for studying the structure of a population through which infectious agents transmitted during close personal contact spread, and an opportunity to develop improved disease control programs. The research discussed was a first attempt to use a social network approach to better understand factors affecting the transmission of a variety of pathogens, including hepatitis B virus (HBV) and human immunodeficiency viruses (HIV), in population of prostitutes, injecting drug users (IDU) and their personal associates in a moderate-sized city (Colorado Springs, CO). Some of the challenges of studying large social networks in epidemiological research are described, some initial results reported and a new view of interconnections in an at risk population provided. Overall, for the first time in epidemiologic research a large number of individuals (over 600) were found connected to each other, directly or indirectly, using a network design. The average distance (along observed social relationships) between persons infected with HIV and susceptible persons was about three steps (3.1) in the core network region. All susceptibles in the core were within seven steps of HIV infection. © 1993.","contact tracing; epidemiologic models; hepatitis B; HIV; injecting drug users; prostitutes; social networks","article; data analysis; disease transmission; drug abuse; epidemiological data; female; hepatitis b; hepatitis b virus; human; human immunodeficiency virus; human immunodeficiency virus infection; infection; intravenous drug administration; major clinical study; male; prostitution; social aspect; social structure; Colorado; Hepatitis B; HIV Infections; Human; Models, Theoretical; Peer Group; Social Environment; Support, U.S. Gov't, P.H.S."
"Ulrich P., Thielemann U.","How do managers think about market economies and morality? Empirical enquiries into business-ethical thinking patterns",1993,"http://www.scopus.com/inward/record.url?eid=2-s2.0-0001806053&partnerID=40&md5=d5e164e184a577e5a068946c556d612f","How do managers think about the relationship between the pursuit of economic success and ethical demands? This paper presents the main results of a qualitative-empirical study (Ulrich and Thielemann, 1992). The range of thinking patterns displayed by Swiss managers in this field of tension is elucidated and typologized. The results are then compared with those yielded by other studies on managerial ethics. Although the comparisons reveal essential parallels, the findings of previous investigations are interpreted in a considerably different manner. In particular it is shown that, on the strength of a systematic conception of the fundamental problem of business ethics, the frequently heard assertion that the vast majority of managers are ethical opportunists must be revised. The internationally prevailing thinking pattern among managers does not prove to be ethical opportunism or even cynicism but economism, i.e. the ethical conviction that economically ""appropriate"" action in itself is ethically good as such. © 1993 Kluwer Academic Publishers.",,
"Vitell S.J., Nwachukwu S.L., Barnes J.H.","The effects of culture on ethical decision-making: An application of Hofstede's typology",1993,"http://www.scopus.com/inward/record.url?eid=2-s2.0-0001440837&partnerID=40&md5=ee23f3e8b4bc394f34710c0fc1ca6736","This paper addresses a significant gap in the conceptualization of business ethics within different cultural influences. Though theoretical models of business ethics have recognized the importance of culture in ethical decision-making, few have examined how this influences ethical decision-making. Therefore, this paper develops propositions concerning the influence of various cultural dimensions on ethical decision-making using Hofstede's typology. © 1993 Kluwer Academic Publishers.",,
"Jayaraman L.L., Min B.K.","Business ethics - A developmental perspective: The evolution of the free and mature corporation",1993,"http://www.scopus.com/inward/record.url?eid=2-s2.0-0040688264&partnerID=40&md5=eea1d539b2f78b42b315d68a50dff9b2","Ethics in Business organizations is a multidimensional process involving decision-making, leadership and institution building. The relatively simpler ethics of day-to-day decisions has to be reflected upon in the context of corporate desire for continuity, embedded in the values of a progressive society. At the operating level, the multivalence of decision situations is emphasized in place of the simple good - bad or cost - benefit dichotomies. A decision tree framework is presented to reflect the richness of the decisions. At the corporate level, the concept of responsive strategy as a synthesis of vision, power, and responsibility is proposed. In this, the crucial role of leaders cannot be over-emphasized. Finally, at the societal level, the evolution of capitalism and its corporate forms is seen as a milestone in people's search for enlightened ways to achieve refined ends. As more businesses assert their rightful roles in society, progressive institutional forms more in tune with the values of the twenty-first century should emerge. © 1993 Kluwer Academic Publishers.",,
"Robertson D.C.","Empiricism in business ethics: Suggested research directions",1993,"http://www.scopus.com/inward/record.url?eid=2-s2.0-0001637209&partnerID=40&md5=b93ff48d186e2d5bb8cc36a82003fddb","This paper considers future directions of empirical research in business ethics and presents a series of recommendations. Greater emphasis should be placed on the normative basis of empirical studies, behavior (rather than attitudes) should be established as the key dependent variable, theoretical models of ethical decision making should be tested, and empirical studies need to focus on theory-building. Extensions of methodology and the unit of analysis are proposed together with recommendations concerning the need for replication and validity, and building links to managerial and public policy applications. © 1993 Kluwer Academic Publishers.",,
"McAdams T.","The Great Gatsby as a business ethics inquiry",1993,"http://www.scopus.com/inward/record.url?eid=2-s2.0-0000111501&partnerID=40&md5=7dd2c93796a09903130f559e214a1117","The author argues for the use of F. Scott Fitzgerald's novel, The Great Gatsby, as a ""text"" for studying business ethics. The author presents a documented analysis of the major ethics themes in the book including, for example, moral growth, Gatsby's life of illusion, the withering of the American Dream, and the parallels between the 1920s and the 1980s. Fitzgerald's fiction analysis is then tied to the '90s via current social science and philosophical evidence addressing Fitzgerald's 1920s concerns. Data examining the incidence of lying in contemporary American life, a review of Lawrence Kohlberg's theory of moral development, and data-based studies of wealth distribution in America are among those strands of evidence. The article concludes with a brief look at students' responses to Gatsby in a legal and social environment of business course. In effect, the author presents a lesson plan for teaching The Great Gatsby as a general introduction to ethics and American values. As such, the Gatsby discussion is designed to precede a more pragmatic and specific inquiry employing conventional business cases and the like. © 1993 Kluwer Academic Publishers.",,
"Alam K.F.","Ethics in New Zealand organisations",1993,"http://www.scopus.com/inward/record.url?eid=2-s2.0-0000401970&partnerID=40&md5=72ea00a00155030d1a1feeb936449f42","The main objective of this study is to assess the state of business ethics in New Zealand organisations. The survey results suggest that top New Zealand companies give low priorities to ethical values. A number of suggestions have been put forward by the respondents to improve the corporate ethical environment. These include commitment of top management, written and published codes of ethics, comprehensive accounting standards and annual reporting and monitoring and an efficient legal and education system. © 1993 Kluwer Academic Publishers.",,
"Stark A.","What's the matter with business ethics?",1993,"http://www.scopus.com/inward/record.url?eid=2-s2.0-0007084822&partnerID=40&md5=cbb67dd72ccd457981820b2b80a33806","The more business ethics secures its status in campuses across the country, the more bewildering it appears to actual managers. It's not that managers dislike the idea of doing the right thing. As University of Toronto Assistant Professor Andrew Stark argues, far too many business ethicists just haven't offered them the practical advice they need. Before business ethics became a formal discipline, advocates of corporate social responsibility claimed that the market would ultimately reward ethical behavior. But ethics and interests did not always intersect so fruitfully in the real world. And when they did not, managers were left in the dark to grope for the right ethical course. In the 1970s, the brand-new field of business ethics came onto the scene to address this issue. Critical of the ""ethics pays"" approach, academics held that ethics and interests can and do conflict. Still, scholars took an equally unrealistic line. To them, a manager's motivation could be either altruistic or self-interested, but never both. In short, ethicists still weren't addressing the difficult moral dilemmas that managers face on a day-to-day basis, and only recently have they begun to do so. After some initial stumbles, ethicists are getting their hands dirty and seriously considering the costs of doing the right thing. Finally, a new business ethics is emerging that acknowledges and accepts the messy world of mixed motives. As a result, novel concepts are springing up: moderation, pragmatism, minimalism, among others.(ABSTRACT TRUNCATED AT 250 WORDS)",,"administrative personnel; article; Canada; commercial phenomena; ethics; organization; social behavior; social psychology; standard; United States; Administrative Personnel; Canada; Commerce; Decision Making, Organizational; Ethics, Institutional; Social Responsibility; Social Values; United States"
"Kavathatzopoulos I.","Development of a cognitive skill in solving business ethics problems: The effect of instruction",1993,"http://www.scopus.com/inward/record.url?eid=2-s2.0-0001307377&partnerID=40&md5=c7db8ef8d2681c3aa50e9123a23681e6","Education in business ethics focuses mainly on the improvement of ethical awareness, on philosophical issues, or on the transfer of moral content. However, serious problems with the effectiveness of these methods have been reported. In line with the psychological theories of Piaget, Vygotsky and Kohlberg, and in order to avoid the above problems, the educational effort in the present study was concentrated on the stimulation of development of the underlying autonomous cognitive ability to solve moral problems. Adults were trained to solve business ethics problems according to the autonomous function. The problems were presented in the form of moral conflicts introduced by hypothetical stories. The results showed that simple instructions were sufficient to promote a significant shift in the subjects' mode of solving the problems towards the autonomous moral function. Both the educational method and the test device are promising. Issues concerning the scoring instrument as well as questions about the transfer and application of the cognitive skill in real situations are discussed. © 1993 Kluwer Academic Publishers.",,
"Small M.W.","Ethics in business and administration: An international and historical perspective",1993,"http://www.scopus.com/inward/record.url?eid=2-s2.0-0002134419&partnerID=40&md5=39abe7435adbc1b4fb3fbaec8f23ea5b","This is a study of ethical and moral behavior, or perhaps unethical behavior, in two different societies. One society, contemporary Australia and in particular the state of Western Australia, is currently undergoing an exhaustive Royal Commission into the shenanigans of a number of well-known business men and former leading politicians who seem to have been playing fast and loose with large amounts of other peoples' money. While this was initially the major focus of the paper, a secondary focus developed based on the interest shown in acquiring an historical background by a group of business policy students. The opportunity to acquire an appreciation of historical events and in particular, the development of a sense of history seems to be lacking in the curricula of modern day business students. The secondary focus of the paper therefore illustrated that malfeasance, misfeasance and other forms of malpractice in business and administration were just as common in Greco-Roman times as today. In this context, reference has been made to a selection of the writings of some of the more well-known writers of this period. The paper ends on a nonpositive note, raising the (rhetorical) question, that if, after two thousand years people are still continuing to engage in sharp business practices whenever the occasion arises is there any point in developing and offering courses in moral behavior and business ethics? © 1993 Kluwer Academic Publishers.",,
"Ludwig D.C., Longenecker C.O.","The Bathsheba Syndrome: The ethical failure of successful leaders",1993,"http://www.scopus.com/inward/record.url?eid=2-s2.0-0001448019&partnerID=40&md5=6fbe5854dcc17dc7cebcc403c0faa3bf","Reports of ethical violations by upper level managers continue to multiply despite increasing attention being given to ethics by firms and business schools. Much of the analysis of these violations focuses on either these managers'lack of operational principles or their willingness to abandon principles in the face of competitive pressures. Much of the attention by firms and business schools focuses either on the articulation of operational principles (a deontological approach) or on the training of managers to sort their way through subtle ethical dilemmas in the face of competitive pressure (a utilitarian approach). While valuable, these approaches alone are incomplete. This paper suggests that many ethical violations by upper managers are the by-product of success - not of competitive pressures. Our research suggests that many managers are poorly prepared to deal with success. First, success often allows managers to become complacent and to lose focus, diverting attention to things other than the management of their business. Second, success, whether personal or organizational, often leads to privileged access to information, people or objects. Third, with success usually comes increasingly unrestrained control of organizational resources. And fourth, success can inflate a manager's belief in his or her personal ability to manipulate outcomes. Even individuals with a highly developed moral sense can be challenged (tempted?) by the ""opportunities"" resulting from the convergence of these dynamics. We label the inability to cope with and respond to the by-products of success ""the Bathsheba Syndrome,"" based on the account of the good King David (a story familiar in a variety of traditions). Recognition of this phenomenon implies that we change or broaden our approach to the teaching of business ethics. It also implies that organizations must re-evaluate and change structures, procedures, and practices which enhance the likelihood of managers falling victim to the Bathsheba Syndrome. © 1993 Kluwer Academic Publishers.",,
"Thompson J.K., Hood J.N.","The practice of corporate social performance in minority- versus nonminority-owned small businesses",1993,"http://www.scopus.com/inward/record.url?eid=2-s2.0-0000319514&partnerID=40&md5=83e0897c841c5d2e2a8fee2bf08eb6b2","This study compares corporate social performance in terms of charitable contributions of minority-owned and nonminority-owned small businesses. In this sample, minority-owned small businesses are younger, have less full-time employees, and lower annual sales. Minority-owned small businesses donate more funds to religious organizations than nonminority-owned small businesses. When annual sales are accounted for, minority-owned businesses contribute more total dollars to all charitable organizations than nonminority-owned firms. Suggestions for future research in this area are delineated. © 1993 Kluwer Academic Publishers.",,
"Burrows B.","Essay review-The greening of business and its relationship to business ethics",1993,"http://www.scopus.com/inward/record.url?eid=2-s2.0-43949173256&partnerID=40&md5=2a5d2290b90d4dc555e6bad2bcceb349","The world economy faces major problems in terms of technical change and rising unemployment plus the crisis in Eastern Europe and rising poverty in the Third World. Governments in Western Societies need to provide well focused aid to these regions. However, the wealth which is needed will only be created by the private sector. There are two main forces in business today. One is the linking of environmental awareness with a more moral business ethic. The other objective is the making of money without any moral code which has been encouraged in the last decade. This has led to a series of major financial scandals with Barlow Clowes, Guinness, BCCI, Polly Peck, Alan Bond and Robert Maxwell. Also we have the property collapse, culminating in Canary Wharf which could have been foreseen with strategic planning in terms of demand, location and transportation studies. Being forced to think in terms of green and ethical issues could change the business culture to thinking and planning longer term. © 1993.",,
"O'Brien K., Wortman C.B., Kessler R.C., Joseph J.G.","Social relationships of men at risk for AIDS",1993,"http://www.scopus.com/inward/record.url?eid=2-s2.0-0027196339&partnerID=40&md5=82b6a22a3fd64b6bf8571e6d53b5eee9","Survey data collected in 1984-85 from a community sample of 637 gay and bisexual men were used to determine the features of social relationships that were most conductive to changes in both psychological health and AIDS-related sexual risk behavior. Multiple regression analyses showed that both the perceived availability of social support and the absence of conflicts in the social network were related to improved psychological health. At the same time, the subjective experience of integration into social networks was associated with increased psychological distress, and validation (the experience of being accepted by others) was related to a higher level of risk activity. These findings are discussed in terms of the social relationships among community members that share a common stressor-in this case the shared problem of being at risk for AIDS. © 1993.","AIDS; HIV; social relationships","acquired immune deficiency syndrome; adult; aged; article; bisexuality; distress syndrome; homosexuality; human; major clinical study; male; mental health; multiple regression; risk; sexual behavior; social interaction; sociology; Acquired Immunodeficiency Syndrome; Adult; Aged; Bisexuality; Homosexuality; Human; Life Style; Male; Middle Age; Risk-Taking; Self Concept; Social Support; Support, Non-U.S. Gov't; Support, U.S. Gov't, P.H.S."
