"Atkins J., Atkins B.C., Thomson I., Maroun W.",“Good” news from nowhere: Imagining utopian sustainable accounting,2015,http://www.scopus.com/inward/record.url?eid=2-s2.0-84938532323&partnerID=40&md5=beb3e621165250f348f3c1ec572edce8,"Purpose – The purpose of this paper is to attempt to provide a ray of hope, in the form of a Morrisstyle utopian dream of a sustainable world, as a basis for new forms of accounting and accountability in contemporary society. Design/methodology/approach – The method is four-fold, weaving together an auto-ethnographic approach, a contextual dialogue between accounting academics and lobbyists, a Morris-inspired utopian metaphor and a stakeholder accountability event in the form of oral disclosures written as a song cycle. Findings – Current efforts at integrated reporting are unlikely to change how large companies do business in order to address the risk of climate change in the short term. If the UN reports on climate change are correct, the authors need to take immediate action. The authors argue that, instead of waiting for climatic disaster to lead to a paradigm shift in corporate practice, “monetisation” of the costs of climate change is one way to encourage integrated thinking and sustainable business models. This relies on existing finance and accounting discourse to create a new “field of environmental visibility” which engenders environmental awareness on the part of the world’s companies and policy makers. Practical implications – This utopian image may not appear a practicable, realistic solution to current problems but represents a starting point for optimism. It provides inspiration for policy makers to develop better forms of sustainability reporting, more suitable to the accelerating rates of climatic change. Originality/value – To the authors’ knowledge this is the first attempt to develop Morris’s News From Nowhere as a basis for building new forms of accounting and accountability. © 2015, Emerald Group Publishing Limited.",Engagement; Integrated reporting; Morris; Stakeholder; Sustainability; Utopia,
"Miras-Rodríguez M.M., Escobar-Pérez B., Galán-González J.L.",Crisis and csr engagement: Evidence from the spanish listed companies [Efecto de la crisis sobre el compromiso social de las empresas españolas cotizadas],2015,http://www.scopus.com/inward/record.url?eid=2-s2.0-84949655385&partnerID=40&md5=daca1872ddb3b9a6c7ae16d1e54e1573,"The aim of this article is to study the impact that the economic crisis has on the Corporate Social Responsibility actions which Spanish listed companies are carrying out to test if they are really committed to its approach or not. To do so, we base our work on the Slack-Resources Hypothesis and Agency Theory which provide the theoretical framework to explain the different behaviours. The variation of the CSR actions and Financial Performance were analysed before and during the crisis in order to determine the situation of each company. The results show that the majority of Spanish listed companies have maintained or increased their social engagement even though their Financial Performance has decreased due to the crisis. Most of them have a Reference Shareholder. © 2015, Universia Holding. All rights reserved.",Corporate Social Responsibility; Crisis; Financial Performance; Reference Shareholder,
"Epuran G., Dovleac L., Ivasciuc I.S., Tescaiu B.",Sustenability and organic growth marketing: An exploratory approach on valorisation of durable development principles in tourism,2015,http://www.scopus.com/inward/record.url?eid=2-s2.0-84937693745&partnerID=40&md5=d10f88f78c747391b31bf2cc9f07d1fe,"Sustainability implies the extension of companies' classic relations outside the economic sphere, leading to the necessity of justification and legitimisation of the actions performed by them and being a premise for organic growth, a concept known as smart growth. This means creating more products - values, for more customers, with superior productivity and proper management of the risks caused by growth itself. In this context, the expression ""grow or disappear"" is replaced by ""improve in order to stay competitive"". The objective of this paper is to highlight the way in which the implementation of the sustainable development principles are correlated with the aspects of organic growth in tourism and the possibility of evaluating the organic growth from the perspective of sustainable development. In order to achieve the proposed objective, it was conducted a qualitative marketing research among hotel managers in Bra?ov County. Collected using the quota method, the sample is a non-probabilistic type, and the research was conducted based on semi-structured interview, a method chosen in accordance to the type of research. The major contributions of the research process are to highlight the relation between the sustainable development and organic growth, to propose a general configuration of the marketing strategy pillars of sustainable business in tourism and to identify some methods of evaluating the organic growth from the perspective of sustainable development.",Marketing; Marketing 3.0; Organic/smart growth; Sustainability; Sustainable development; Sustainable tourism,
"Govender T., Grobler A., Joubert Y.T.",Justice perceptions of performance management practices in a company in the chemical industry,2015,http://www.scopus.com/inward/record.url?eid=2-s2.0-84948747276&partnerID=40&md5=94e2ee90dff769984f55c3da4100d7ff,"The sustainability of corporations globally is becoming increasingly problematic. Combined with the unique challenges of an operating entity, this could potentially expose the profitability of sustainable businesses on a daily basis. The purpose of this study is to evaluate employees’ justice perceptions of performance management practices in a company in the chemical industry. The population includes all the employees in the chemical industry that was used in this study. A total of 140 questionnaires were issued to all the employees in an organisation which had undergone a performance appraisal and 102 respondents completed the surveys, giving a response rate of 72 per cent. A cross-sectional survey design was used in this study. The justice perceptions were measured according to an existing framework developed by Thurston and McNall (2010). The framework is founded on a hypothesised four-factor model constructed according to theories on organisational justice. The employees of the organisation in the chemical sector were involved in this study. Descriptive statistical analyses were used to measure perceptions of justice based on theories on organisational justice. The measuring instrument used was based on recognised models and theories. The study supports the construct validity of the measuring instrument and the reliability of the scales used. The justice constructs were used to identify specific items in the performance management practice that required improvement. The implications of the results are that continual interventions are required if employee commitment and productivity levels are to improve, resulting in a positive impact on business performance. Significant differences in perceptions by demographic groups were reported and discussed. This study explored the importance of understanding justice perceptions of performance management practices as an enabler for sustained business performance. Further, the study confirmed that justice perceptions have a direct impact on both the organisational climate and employee morale. © University of Pretoria. All rights reserved.",Performance appraisal; Performance management; Performance management practices,
"Niraj S., Nageswara Rao S.V.D.",Sustainability of E-retail in India,2015,http://www.scopus.com/inward/record.url?eid=2-s2.0-84942163639&partnerID=40&md5=156a135d98cc7172b48c0c9c95126035,"Sustainability of a business entails the objective of sustainable development which includes three main parameterspeople, profit and planet. The Brundtland report of 1987 did help in setting the stage on sustainability for companies. However, in India one of the business models which lack several aspects of sustainability is e-Retail or the electronic retail. This paper outlines the need of sustainable business and also determines important parameters for sustainability of business. Further, the paper also analyses the sustainability of Indian e-retail business. The main agenda for most of the Indian e-retailers has been customer acquisition. Spending big bucks on marketing, and brand building is something which is seen round the clock 365 days a year. The aggressiveness of the e-retailers definitely makes sense in the Indian economy given the fact that the penetration of e-retail in overall retailing market in India is still in its infancy (with penetration less than 3 per cent). The companies in India are following a similar paradigm which was fooled by the global players like eBay Inc. and Amazon Inc. in the United States. Also, private equity players and venture capitalists are supporting the e-retailers by making massive investments which are purely based on base line assumption of promising future returns the business the investors would make. However, on the contrary, if the Indian e-retailers continue to offer huge discounts, they will only attract volumes thereby gaining significant market share but it would lead to un-sustainability as profitability with such deep discounts remains a distant dream. Lastly, the paper also makes a qualitative and quantitative correlation of emergence of e-retail in developed economies like US, UK along with developing economies like Brazil and Chine to that of Indian market. This correlation helped in understanding the tipping point post which a change in strategy for Indian players and increased focus on profitability will only result in sustainable business model. It is inferred from the analysis that the Indian e-retailers will have to relook their strategy and change their focus on profitability. This can be achieved by two means- one by means of cost optimisation and other by discount reduction. Cost optimisation techniques would involve reduction of cost in overheads like employee cost, fulfilment cost, payment gateway cost, logistic cost and others. This would be possible by inorganic growth route as the players have positive gross margins while negative operating margins which indicates high cost in operations. The paper outlines that the tipping point will be the ideal penetration of e-Retail in India and beyond this point players have to shift focus solely on profitability and returns. If not done, the companies won’t sustain in the market and continuous triple digit growth and whooping valuations will result in a bubble which will eventually burst. © 2015 Niraj S, et al.",Business sustainability; E-commerce; E-retail; Tipping point,
"Coletti M., Di Maria E.",The rush for cluster initiatives: Cluster organization and management in Central Europe,2015,http://www.scopus.com/inward/record.url?eid=2-s2.0-84948658585&partnerID=40&md5=e545a8a480e85f26cc445c8d83968fc8,"Many countries, especially those with transitioning economies, have enthusiastically entered the race to create new clusters in both high- and mid-tech sectors. In the rush to launch cluster initiatives, cluster organisations have been established as independent entities and within already established bodies. Cluster organisations seek sustainable business models and revenue streams, even as the activities of cluster managers are evolving. This paper aims to investigate the characteristics of cluster organisation and the role of the cluster manager in supporting the cluster within the top-down (deliberate) and bottom-up (emergent) approaches to cluster development. This empirical analysis provides insights on approximately 100 cluster organisations in Central Europe and Italy and discusses the role of cluster managers in cluster development and growth. Implications for cluster organisations and policy-makers are proposed. © 2015 Inderscience Enterprises Ltd.",Central Europe; Cluster development; Cluster facilitators; Cluster management; Cluster organisation; Cluster policy; Clusters; European clusters; High-tech clusters; Italy; Mid-tech clusters; Transitioning economies,
"Brandes L., Brechot M., Franck E.",Managers' external social ties at work: Blessing or curse for the firm?,2015,http://www.scopus.com/inward/record.url?eid=2-s2.0-84916879554&partnerID=40&md5=06548e1d0aa7a70cac226109a7d56ad4,"Existing evidence shows that decision makers' social ties to internal co-workers can lead to reduced firm performance. In this article, we show that decision makers' social ties to external transaction partners can also hurt firm performance. Specifically, we use 34 years of data from the National Basketball Association and study the relationship between a team's winning percentage and its use of players that the manager acquired through social ties to former employers in the industry. We find that teams with ""tie-hired-players"" underperform teams without tie-hired-players by 5 percent. This effect is large enough to change the composition of teams that qualify for the playoffs. Importantly, we show that adverse selection of managers and teams into the use of tie-hiring procedures cannot fully explain this finding. Additional evidence suggests instead that managers deliberately trade-off private, tie-related benefits against team performance. © 2014 Elsevier B.V.",Basketball; Principal-agent relationship; Social capital; Social relationships; Worker allocation,
"Dong Y., Chen X.",Collaboration for rights of the Shiduand its interaction mechanisms: A virtual ethnography on the network community of the home of the Shidu,2015,http://www.scopus.com/inward/record.url?eid=2-s2.0-84931084479&partnerID=40&md5=c8d2437248d336ee9f83650b1a815c87,"As the by-product of the one-child policy, the shiduhave become a growing segment of the population. Their inherent characteristics, as well as their social relationships and means of interacting with the external environment, are issues that deserve our attention. Through compiling a virtual ethnology of the social media platform ""Home of the Shidu"" , as well as describing interactive processes such as the shiduindividuals'integration into and commiseration with the group, the collaborative defense of their rights, fragmentation within the community, and renewed legal defense efforts, the author analyzes the characteristics and mechanisms of the shiduand attempts to better understand the realities of their existence and demands. © 2015 Koninklijke Brill NV, Leiden, The Netherlands.",interactive mechanisms; Shidupopulation; social relationships; virtual ethnology,
Boccon-Gibod T.,"Duguit, et après? droit, propriété et rapports sociaux",2015,http://www.scopus.com/inward/record.url?eid=2-s2.0-84938929410&partnerID=40&md5=25df52a3fd4bad3333ef0c64a84cf4c0,"This paper suggests that radical alternative conceptions of property should not only examine the relationship between owners and things that are owned, but also the whole set of social relationships that are transformed by the property relation. To examine this problem, it draws on a presentation of the famous conception of property elaborated at the beginning of the previous century by the famous French lawyer Léon Duguit (1859-1928), and then intends to reflect on possible lessons that could be learnt from his project. Duguit, generally recalled as one of the main inventors of the notion of public service, intended a very radical critique of property on a sociological ground. His project could therefore be qualified as a pre-kelsenian socio-positivism. Drawing widely on the work of his Bordeaux colleague Émile Durkheim on the ""divison of social labor"", property should not be considered as a natural consequence of individual liberty, but, on the contrary, as part of inter-individual relationships and, eventually, of social solidarity. Hence, property should not be founded on individual free will, but on its ""social function"". This radical statement, however, cannot hide the fact that such function appears to be less an objective fact than the very expression of Duguit's claim for social justice; which explains many of the difficulties he encountered in order to define precisely what it means, how it works and by whom it should be determined. Duguit's ambitious attempt of a re-foundation of law, beyond the distinction between public and private law, thus bumps into the very uneasy articulation between facts and values. Finally, he seems to reconsider the sociological ground of the rule of law in a subjectivist light (referring to ""individual consciousness""), counterbalanced by universal conceptions of justice that can be traced back to Saint Thomas Aquinas. But this appears to be insufficient in order to define precisely a social function: consequently, his entire project tends to appear as a mere transformation of the sole justification of property, rather than as an actual limitation of it. Duguit's work, as a matter of fact, did not serve to justify the first French nationalizations, and even the modern notion of public service is only partially grounded on his views. But these limits of Duguit's project should not suffice to condemn it once and for all; on the contrary, his courageous attempt to face the problem of justification and enforcement of social justice can still be considered as a source of inspiration for social and political thinkers. The idea that property lies ultimately, not in a relation to things but on a relation between people can thus be illustrated in various ways in contemporary works in philosophy, sociology and political economy. First of all, this leads to recent attempts by André Orléan, a member of the French School of Regulation, to criticize the notion of value that can be found in standard political economy. In his view, value is to be considered not as a substantial property of goods, but as a result of the dynamics of social interactions on a given market. Consequently, appropriation, far from being the pure expression of free will, appears to be lead by unconscious social imitation. On the one hand, such analysis goes beyond Duguit's views in so far as it draws more radical conclusions of Durkheim's sociology: the actual ground of individual appropriation is not social solidarity, but social dynamics of valuation. Social interdependency does not spontaneously appear as harmonious but on the contrary, the failure of financial markets' self-regulation calls for a better involvement of State interventionism. But on the other hand, this theory appears to be not as ambitious as Duguit's, since it doesn't imply any consistent conception of social justice, nor does it reflect upon the role of law in social relationships. Thus, another and even more radical interpretation can be illustrated in recent public decisions to publically destroy massive illegal ivory stocks in order to confront the raising illegal traffic and the increase of elephant killings in Africa. Such gestures illustrate a concrete involvement of public institutions in the social dynamics of valuation. To fully understand them, one is forced to recognize their symbolical dimension, that is to say their self-attested, performative claim that these parts of animals cannot be recognized any value no more, and consequently, do not constitute goods that can be appropriated. Granted, these public destructions cannot constitute the unique way to fight illegal traffic and poaching, but they exhibit in a very pure way that the conditions of the very existence of markets and properties are not only social, but even public, and that they therefore involve political commitments. An anthropological look on modern social practices thus reveals that the search for alternative conceptions of property should also include institutional dimensions of social life. © De Boeck Supérieur. Tous droits réservés pour tous pays.",Duguit; Institutions; Property; Social function; Value,
"Sturm R.E., Antonakis J.","Interpersonal Power: A Review, Critique, and Research Agenda",2015,http://www.scopus.com/inward/record.url?eid=2-s2.0-84918787305&partnerID=40&md5=69549cc7c2d9edc0de475b2dfb589f0d,"Power is a fundamental force in social relationships and is pervasive throughout various types of interactions. Although research has shown that the possession of power can change the power holder, the full extent of power’s consequences on individuals’ decision-making capabilities and social interactions within organizations is not fully understood. The goal of this paper is to review, synthesize, and critique the literature on power with a focus on its organizational and managerial implications. Specifically, we propose a definition of power that takes into account its three defining characteristics—having the discretion and means to enforce one’s will—and summarize the extant literature on how power influences individuals’ thoughts, emotions, and actions both in terms of prosocial and antisocial outcomes. In addition, we highlight important moderators of power and describe ways in which it can be studied in a more rigorous manner by examining methodological issues and pitfalls with regard to its measurement and manipulation. We also provide future research directions to motivate and guide the study of power by management scholars. Our desire is to present a thorough and parsimonious account of power’s influence on individuals within an organizational context, as well as provide a foundation that scholars can build upon as they continue to make consequential contributions to the study of power. © The Author(s) 2014.",agency; control; corruption; endogeneity; incentives; power; priming; process model,
Shen G.C.,How quality of life affects intention to use social networking sites: Moderating role of self-disclosure,2015,http://www.scopus.com/inward/record.url?eid=2-s2.0-84947061542&partnerID=40&md5=4db84f520e89e7503d89272071edc715,"This research investigates how loneliness and life dissatisfaction affect consumers' acceptance of social networking services and the moderating role of perceived self-disclosure to intervene so that users seek social support online. Drawing from theoretical foundations of quality of life theory, social exchange theory and the technology acceptance model (TAM), the research model utilizes the constructs of psychological well-being and social relationships to test their impact on users' intentions to use social networking sites. It explicitly incorporates the moderating role of perceived self-disclosure to determine social support seeking, which is set as a key mediator in the model. The results from survey data of 407 consumers show that loneliness and life dissatisfaction are positively related to social support seeking and the relationships are strengthened by perceived self-disclosure, which in turn affects the intention to continually use social networking services. The findings suggest that companies must provide services to increase users' well-being to influence customers' use intention toward social networking services. The study advances the technology acceptance literature, explaining users' new service adoption behavior by adding quality of life and social relationships that motivate people to pursue the social exchange.",Quality of life; Self-disclosure; Social exchange theory; Social networking site; TAM,
"Pinho J.C., Soares A.M.",Response to advertising on online social networks: The role of social capital,2015,http://www.scopus.com/inward/record.url?eid=2-s2.0-84926638874&partnerID=40&md5=0c284f05fa0822c1e46496294caa9d36,"The objective of this study is to analyse the marketing value obtained from developing and maintaining social relationships through online social networks (OSNs). We propose and test a structural model that considers a number of antecedents to response to advertising, namely social capital, social status and sociability. Data was gathered through the administration of a structured online questionnaire to a sample of 274 OSN users. Results show that social capital derived from participating in OSNs has a positive impact on social status and sociability; in turn this has a positive impact in response to advertising. This study advances theory by analysing the impact of bonding and bridging social capital on both social status and sociability. Additionally, it examines the impact of both of these constructs on response to advertising. The confirmation of the significance of social capital gained through participation in OSNs and its impact on response to ads provides support for the notion that the relationally oriented and marketing-oriented management of OSNs are compatible. These findings are of great relevance for the appropriate management of company presence on OSNs. © 2015 John Wiley & Sons Ltd.",Online social networks; Sociability and response to advertising; Social capital; Social status,
Zweig M.,Complicating the Labor Market as a Social Institution,2015,http://www.scopus.com/inward/record.url?eid=2-s2.0-84944719931&partnerID=40&md5=87af72f7cd3e1e1bec5a396531ddf4fa,"Economic analyses of labor markets in the URPE tradition developed several key observations that have challenged mainstream analysis. First was the recognition that production is a social process that enmeshes its participants in conflicted social relationships based on power. Workers and employers meet in labor markets not simply as individuals but as classes. Furthermore, labor markets are segmented systematically by race and gender. The labor process is also divided between productive and unproductive labor. In the context of social structures of accumulation, the labor process and labor markets undergo periodic qualitative changes as capitalism resolves deep crises. These understandings have contributed to challenges to the supposed link between labor productivity and wages and the claimed power of education as a force to dissolve class differences. The paper concludes with a consideration of the role of anti-communism in shaping labor studies in the United States after World War II and a critique of the supposed sharp distinction between positive and normative economics. © 2015, © 2015 Union for Radical Political Economics.",labor market; social institution; URPE history,
Anatolevich T.I.,The Russian system of financial law,2015,http://www.scopus.com/inward/record.url?eid=2-s2.0-84928782281&partnerID=40&md5=0e337aa9436aa3da5b500616497293e9,"The financial law in prerevolutionary Russia (up to 1917) are examined, during the Soviet period and in the modern period of the development of the Russian Federation. The social relationships in the sphere of public and private finances are the subject of coordinating regulation by both public and civil branches of law. It entails the necessity of formation of inter-branch units particularly in the sphere of finance legal regulation. The modern system of financial law is presented by the following some sub-branches: tax law, emission law, finance and control law containing a big number of financial law institutions. © 2015 Mediterranean Center of Social and Educational Research. All rights reserved.",Banking law; Budgetary law; Emission law; Finance-control law; Financial law institutions; Tax law,
Sanchez-Famoso V.,Family firm and social capital: A brief literature review,2015,http://www.scopus.com/inward/record.url?eid=2-s2.0-84940831473&partnerID=40&md5=11269268df141130334cce5252c9fee1,"In recent years, increasing scholarly attention has been directed towards the field of family business and social capital research in which social capital refers to the resources derived from social relationships and family firm (firms in which a family possesses a significant ownership stake and in whose operations multiple family members are involved). However, while social capital has gained more acceptance in management research, it still often has the stigma of being an “exotic” area in mainstream firm research. The purpose of this paper is twofold. First, it aims to establish an understanding of past and present research concerning social capital in family firm research. Second, it identifies future directions for conceptualising and researching social capital within family firms. As such, the author makes two main contributions. While providing insights on existing research and theories dealing with the role of social capital within family firm, it also identifies current research gaps and future directions for research of social capital in family firm. © 2015, Mediterranean Center of Social and Educational Research. All rights reserved.",Family firm; Future research; Literature review; Present research; Social capital,
"Schier M., Schlinzig T., Montanari G.",The Logic of Multi-Local Living Arrangements: Methodological Challenges and the Potential of Qualitative Approaches,2015,http://www.scopus.com/inward/record.url?eid=2-s2.0-84938922325&partnerID=40&md5=01f8fa7dbcfbf75645cf7a7bdfa933e8,"Although historically by no means an unknown phenomenon, the social and cultural sciences are rediscovering multi-local living and residence. Research on residential multi-locality focuses especially on practices of multiple local daily life management, appropriations and their contextualisation, attachment, exchange, mobility and interactions between social relationships at different locations. Aside from quantitative approaches, research attempts to open up empirically observable dynamics and new qualities of multi-local life at a deep level. The consideration of the development of multi-local living arrangements in contemporary societies raises conceptual as well as methodological questions, and demands new and revised methods for investigating the phenomenon. After a phenomenological outline of residential multi-locality, the paper formulates requirements to be met by research designs, then outlines, with reference to a study of multi-locality of the family, how the subject may be treated in the framework of qualitative methodology and indicates potentials and limitations of the suggested approach. © 2015 Royal Dutch Geographical Society KNAG.",Mobility; Multi-locality; Multiple locations; Qualitative multi-method design; Translocal interrelationships,
"Ciambotti M., Palazzi F.",Social capital and SMEs: An exploratory case study,2015,http://www.scopus.com/inward/record.url?eid=2-s2.0-84943562448&partnerID=40&md5=79a49fa807bf31c41f77d89e8f0589f1,"The aim of this work is to examine in depth, through an exploratory case study, how SME’s entrepreneur could contribute to building and maintaining the collective social capital and which personal variables significantly affect this propensity to invest in social capital. Social capital represents the value embedded in the social relationships of individuals and collectives. We put forward a classification of actions which can be considered investments in social capital, that the entrepreneur could promote. This classification should help us to understand how to influence social capital assets, especially by SMEs. These kind of firms, that are distinguished by scarcity of resources, could significantly take advantage of actual and potential resources, as well as appropriable ones, embedded in social personal relationships. The role of the entrepreneur is fundamental to promoting the creation and exploitation of collective social capital, both inside and outside the firm. SMEs’ entrepreneurs could consciously choose to invest in social capital, given that a dense social capital creates value for both enterprise and society. © 2015, International Academy of Business and Economics. All rights reserved.",Entrepreneur; SMEs; Social capital; Value creation,
"Agrawal A., Catalini C., Goldfarb A.","Crowdfunding: Geography, Social Networks, and the Timing of Investment Decisions",2015,http://www.scopus.com/inward/record.url?eid=2-s2.0-84928655937&partnerID=40&md5=c04f9c947275cab7fe773c1d5eaf6670,"We examine a crowdfunding platform that connects artists with funders. Although the Internet reduces many distance-related frictions, local and distant funders exhibit different funding patterns. Local funders appear less responsive to information about the cumulative funds raised by an artist. However, this distance effect appears to proxy for a social effect: it is largely explained by funders who likely have an offline social relationship with the artist (""friends and family""). Yet, this social effect does not persist past the first investment, suggesting that it may be driven by an activity like search but not monitoring. Thus, although the platform seems to diminish many distance-sensitive costs, it does not eliminate all of them. These findings provide a deeper understanding of the abilities and limitations of online markets to facilitate transactions and convey information between buyers and sellers with varying degrees of social connectedness. © 2015 Wiley Periodicals, Inc.",,
"Minoia G., Mumtaz W., Pain A.","Peeling the onion: Social regulation of the onion market, Nangarhar, Afghanistan",2015,http://www.scopus.com/inward/record.url?eid=2-s2.0-84923779979&partnerID=40&md5=a11a6f722bfc9942eff0db71f9ebfe32,"Afghanistan's hope that market-driven agriculture will ensure its economic transformation demonstrates a wilful disregard of the links between the economic and political marketplaces in the country, and the pervasive rent-seeking practices of informal and formal power holders. This paper, based on a study of the onion markets in Nangarhar, a south-eastern province, reports on how an agricultural commodity market works in practice, and the ways in which social relationships regulate access to it. It is not access to credit and market information that constrains growth, as aid agencies seem to believe, but the practices of a trade elite that largely operates on informal credit and relationships of trust based on close personal networks. © 2015, Economic and Political Weekly. All Rights Reserved.",,
Mughal M.A.Z.,Domestic space and socio-spatial relationships in rural Pakistan,2015,http://www.scopus.com/inward/record.url?eid=2-s2.0-84943145193&partnerID=40&md5=7bd371b55da00900e08f665403dbb994,"This article explores the changing use and management of domestic space and socio-spatial relationships constructed in a Pakistani rural setting. It offers a case study which highlights the central position of domestic space as a residential and social unit in rural Pakistan. It discusses how domestic space is appropriated in multiple ways into a social unit through social practice. Given that changes in the physical structure of any place lead to negotiation of social relationships, it is shown how recent modifications in design and structure of houses are indicative of, and to some extent facilitate, social change in rural Pakistan. © 2015 SAGE Publications Los Angeles, London, New Delhi, Singapore and Washington DC.",Anthropology; Biraderi; Caste; Domestic space; Globalisation; Home; House; Kinship; Neighbourhood; Pakistan; Rural societies; Saraiki; Socio-spatial relationships,
Ruiz C.,"Productive restructuring and integration: Nafta, 20 years later [Restructuration productive et intégration. Tlcan 20 ans aprés] [Restruturaç ão produtiva e integração. Tlcan 20 anos depois] [Reestructuración productiva e integración tlcan 20 años después]",2015,http://www.scopus.com/inward/record.url?eid=2-s2.0-84937193562&partnerID=40&md5=0a441a04d94243ca094487ffda6c31d4,"When the North American Free Trade Agreement (nafta) entered into force, there were expectations of stronger growth, more jobs and improved living conditions in Mexico, the United States and Canada. Twenty years later, although progressive productive integration has been achieved, its effects have been tremendously disparate, and welfare standards have diverged. This article proposes that the most positive aspect of the relationship between Mexico and other nafta members has, undoubtedly, been the development of global value chains, which emerged from enormous growth in trilateral trade. Finally, this work offers some reflections to bear in mind for the future of the agreement, aiming to build more solid and mutually beneficial economic and social relationships among the three countries. © 2014 Universidad Nacional Autonoma de Mexico. All rights reserved.",Commercial exchange; Foreign investment; Global value chains; Jobs; Productive integration,
Douai A.,De la dimension politique de la propriétéet des institutions: Apports et limites de l'approche d'E. Ostrom,2015,http://www.scopus.com/inward/record.url?eid=2-s2.0-84938908152&partnerID=40&md5=2684a54feb4dc54471387563e82cdbb9,"Exploring Ostrom's approach to property rights and institutions is fundamental to any effort aimed at ""reconsidering property"" by discussing the existing ""alternative conceptualizations"". Beyond the fact that Ostrom was the first to introduce a conceptualization of common property based on the notion of bundle of rights, a crucial point is her rejection of the ""a-temporal and a-historical perspective"" of Alchian and Demsetz's theory of property right. Ostrom explicitly affirms the political dimension of any system of property rights or rules. By political dimension, one must understand the rejection of any spontaneous, natural and individualist approach to property in favour of a view in terms of a system of rules that cannot be separated from a permanent collective action and deliberation and in terms of property rights as social relationships. The aim of this article is to highlight the contributions and limitations of Ostrom's approach to the understanding of the political dimension of property rights and institutions. Having briefly set out the research program, the foundations, the conceptual tools and the major results of this approach, I emphasize its three contributions: (1) the overcoming of the naturalistic bias in Samuelson's taxonomy of goods by the recognition of the social and political attributes of the notion of rivalry and exclusion; (2) the understanding of markets as diverse, complex and institutional construction in which collective action, law and political deliberation are present at all stages, even at the level of the definition and delimitation of the object of exchange; (3) the reflexivity of appropriators or users of common-pool resources when they have to shape and apply a system of rules. The limitations of Ostrom's approach to property and institutions concern the absence of any clear account of the nature of this political dimension. This is explained by the absence of a theory of institutional change in Ostrom's approach. It is only recently that this approach has started to deal with this issue. I show that the account of institutional change already provided is purely empirical and do not address the controversy that this issue has stimulated in several social sciences. This evasive approach to institutional change results in a weak historical view of the evolution of property rights and it undermines the ability to shape a theory that take into account the structural factors - asymmetries of power, inequality, etc. - that drive the relationships that humans have with the environment. © De Boeck Supérieur.",Diversity; Institutional change; Ostrom; Political dimension; Property rights,
"Yu X., Li W., Li N.",A legal capacity view of China's social organizations: A collection of case studies,2015,http://www.scopus.com/inward/record.url?eid=2-s2.0-84931048364&partnerID=40&md5=d997e8ebf38a5ad3646402196ab43c16,"Chinese social organizations are influenced by a variety of factors, including their relatively short history of development, the complex environment in which they grow, and their daunting mission of innovation. Viewing them from different perspectives leads to different conclusions. This paper examines the legal status of social organizations, exploring what they ought to be, could be, and are not. It finds that today, Chinese social organizations already have a certain capacity for behaving autonomously, the capacity for endorsement, and the capacity for public service. At the same time, there are imbalances in the development of the capacities of different types of social organizations. To build social organizations, there should be a full range of diagnostics regarding their capacities, relevant legal guidelines, concentration of resources to optimize their capacity structures, enlargement of their capacity reserves, and the endeavor to propel social organizations to play a greater role in social development and social management. © 2015 Koninklijke Brill NV, Leiden, The Netherlands.",advocacy; autonomy; legal capacity; service,
"Varekamp I., Knijn T., van der Gaag M., Bos P.",Social capital and job search behaviour of long-term welfare recipients,2015,http://www.scopus.com/inward/record.url?eid=2-s2.0-84942099366&partnerID=40&md5=22c56d0416807c67e1108fad21731a4e,"Purpose – Long-term welfare recipients in the Netherlands are either long-term unemployed or part-time employed in jobs that generate incomes below the subsistence level. The question is whether reintegration policies aiming at their return to – a fulltime – job should consider individual social network factors besides psychological and human capital factors. The purpose of this paper is to investigate welfare recipients’ job search behaviour, in particular how individual social capital is distributed, and whether it is related to job search activities. Design/methodology/approach – Standardised and structured interviews were conducted with 189 long-term unemployed welfare recipients. An adapted version of the Resource Generator instrument was used to measure individual access to social capital. Findings – Social capital scales measuring domestic social resources, status-related social resources, expert advice on regulations and financial matters, and advice on finding a job were developed and psychometrically tested. Status-related social resources were more easily accessible to men and higher educated persons. Advice on finding a job was more easily accessible to recently unemployed individuals. Domestic social resources were less accessible to ethnic minorities. Persons with more social capital, specifically status-related social resources and advice in finding a job, showed more active job search behaviour. Social implications – The differences in job search activities between respondents with more social capital and those with less social capital were present but to a small degree, and therefore there is no argument for reintegration activities to focus on enlarging social capital. Originality/value – This study addresses the instrumental functions of the social network by multidimensionally scrutinising the resources that social relationships provide access to. © 2015, Emerald Group Publishing Limited.",Job search; Long-term unemployment; Resource Generator; Social capital; Social networks; Social resources,
